enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and a gentle breeze,0,11,53,26,16,86,2023-10-21,0,Precipitation is not expected,997,12,54,05:00,1,Good,0,Clear Sky,A gentle breeze from the north west,NW,NW,North Westerly,17,10,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,11,53,28,17,85,2023-10-21,0,Precipitation is not expected,997,12,54,06:00,1,Good,0,Clear Sky,A gentle breeze from the west north west,WNW,WNW,West North Westerly,17,10,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
A clear sky and a gentle breeze,0,11,53,31,19,85,2023-10-21,0,Precipitation is not expected,998,12,54,07:00,1,Good,0,Clear Sky,A gentle breeze from the west north west,WNW,WNW,West North Westerly,18,11,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
Sunny and a gentle breeze,1,12,53,41,25,83,2023-10-21,0,Precipitation is not expected,998,12,54,08:00,1,Good,1,Sunny,A gentle breeze from the west north west,WNW,WNW,West North Westerly,19,12,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
Sunny and a moderate breeze,1,13,56,44,28,77,2023-10-21,0,Precipitation is not expected,999,14,57,09:00,1,Good,1,Sunny,A moderate breeze from the west north west,WNW,WNW,West North Westerly,24,15,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
Sunny intervals and a moderate breeze,3,15,59,48,30,72,2023-10-21,0,Precipitation is not expected,998,15,59,10:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,26,16,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
Sunny intervals and a moderate breeze,3,16,61,48,30,65,2023-10-21,10,Low chance of precipitation,999,16,61,11:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,27,17,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
Sunny intervals and a moderate breeze,3,17,63,50,31,61,2023-10-21,9,Low chance of precipitation,999,17,63,12:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,28,18,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
Sunny intervals and a moderate breeze,3,17,63,52,32,57,2023-10-21,11,Low chance of precipitation,999,17,63,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west north west,WNW,WNW,West North Westerly,29,18,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
Light cloud and a fresh breeze,7,17,63,52,32,53,2023-10-21,5,Low chance of precipitation,1000,17,63,14:00,1,Good,7,Light Cloud,A fresh breeze from the west north west,WNW,WNW,West North Westerly,32,20,2023-10-20T17:49:00-04:00,2023-10-21T04:02:06.221-04:00,4140963,Washington DC
