enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,issueDate,lastUpdated,location_id,location_name
A clear sky and light winds,0,14,57,17,10,94,2022-11-19,0,Precipitation is not expected,1012,13,56,04:00,1,Good,0,Clear Sky,Light winds from the west,W,W,Westerly,8,5,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
A clear sky and light winds,0,14,57,16,10,90,2022-11-19,0,Precipitation is not expected,1012,13,56,05:00,1,Good,0,Clear Sky,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
Sunny and light winds,1,14,57,17,11,89,2022-11-19,0,Precipitation is not expected,1012,13,56,06:00,1,Good,1,Sunny,Light winds from the west north west,WNW,WNW,West North Westerly,8,5,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
Sunny and light winds,1,15,59,19,12,87,2022-11-19,0,Precipitation is not expected,1012,14,57,07:00,1,Good,1,Sunny,Light winds from the north north west,NNW,NNW,North North Westerly,9,5,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
Sunny and light winds,1,16,61,23,14,82,2022-11-19,0,Precipitation is not expected,1012,15,59,08:00,1,Good,1,Sunny,Light winds from the north,N,N,Northerly,10,6,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
Sunny and a gentle breeze,1,19,65,26,16,73,2022-11-19,0,Precipitation is not expected,1011,17,63,09:00,1,Good,1,Sunny,A gentle breeze from the north north east,NNE,NNE,North North Easterly,12,8,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
Sunny and a gentle breeze,1,21,69,30,19,66,2022-11-19,0,Precipitation is not expected,1011,19,67,10:00,1,Moderate,1,Sunny,A gentle breeze from the north north east,NNE,NNE,North North Easterly,16,10,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
Sunny and a gentle breeze,1,23,73,34,21,60,2022-11-19,0,Precipitation is not expected,1010,21,69,11:00,1,Moderate,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,19,12,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
Sunny and a moderate breeze,1,24,75,39,24,57,2022-11-19,0,Precipitation is not expected,1009,22,71,12:00,1,Moderate,1,Sunny,A moderate breeze from the north east,NE,NE,North Easterly,22,14,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
Sunny and a moderate breeze,1,25,76,42,26,56,2022-11-19,0,Precipitation is not expected,1008,22,72,13:00,1,Moderate,1,Sunny,A moderate breeze from the north east,NE,NE,North Easterly,25,16,2022-11-18T20:00:00+11:00,2022-11-19T03:03:43.12+11:00,2147714,Sydney
