issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-10-24T22:52:00+01:00,2023-10-25T09:01:40.656+01:00,Light rain and a gentle breeze,26,16,2023-10-25,,,,,14,57,9,47,15,60,7,44,,,,,2.0,LOW,L,Low,66,Chance of precipitation,07:41,17:47,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the north east,NE,NE,North Easterly,14,9,2643743,Greater London
2023-10-24T22:52:00+01:00,2023-10-25T09:01:40.656+01:00,Light rain and a gentle breeze,20,12,2023-10-26,,,,,15,58,8,47,16,60,7,45,,,,,2.0,LOW,L,Low,69,Chance of precipitation,07:43,17:45,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2643743,Greater London
2023-10-24T22:52:00+01:00,2023-10-25T09:01:40.656+01:00,Light cloud and a gentle breeze,31,19,2023-10-27,,,,,15,59,10,51,16,60,8,47,,,,,1.0,LOW,L,Low,21,Low chance of precipitation,07:45,17:43,,,,,2,LOW,L,Low,7,Light Cloud,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2643743,Greater London
2023-10-24T22:52:00+01:00,2023-10-25T09:01:40.656+01:00,Sunny intervals and a moderate breeze,45,28,2023-10-28,,,,,16,60,12,53,17,62,9,48,,,,,2.0,LOW,L,Low,28,Low chance of precipitation,07:46,17:42,,,,,2,LOW,L,Low,3,Sunny Intervals,A moderate breeze from the south west,SW,SW,South Westerly,24,15,2643743,Greater London
2023-10-24T22:52:00+01:00,2023-10-25T09:01:40.656+01:00,Gusty winds and rain,70,43,2023-10-29,,,,,15,59,10,51,17,62,8,46,,,,,2.0,LOW,L,Low,70,Chance of precipitation,06:48,16:40,,,,,2,LOW,L,Low,12,Light Rain,Gusty winds from the south west,SW,SW,South Westerly,31,19,2643743,Greater London
2023-10-24T22:52:00+01:00,2023-10-25T09:01:40.656+01:00,Light rain and a moderate breeze,41,25,2023-10-30,,,,,15,59,8,47,17,62,6,42,,,,,,,,,40,Chance of precipitation,06:50,16:38,,,,,2,LOW,L,Low,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2643743,Greater London
2023-10-24T22:52:00+01:00,2023-10-25T09:01:40.656+01:00,Light rain and a gentle breeze,29,18,2023-10-31,,,,,14,57,7,44,18,64,0,31,,,,,,,,,48,Chance of precipitation,06:52,16:36,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2643743,Greater London
2023-10-24T22:52:00+01:00,2023-10-25T09:01:40.656+01:00,Light rain showers and a gentle breeze,34,21,2023-11-01,,,,,13,56,9,49,18,65,6,42,,,,,,,,,64,Chance of precipitation,06:53,16:34,,,,,2,LOW,L,Low,10,Light Rain Showers,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2643743,Greater London
2023-10-25T09:01:40+01:00,2023-10-25T09:01:40.656+01:00,Light rain and a moderate breeze,59,37,2023-11-02,,,,,14,57,7,45,18,64,3,37,,,,,,,,,70,Chance of precipitation,06:55,16:32,,,,,1,LOW,L,Low,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,25,15,2643743,Greater London
2023-10-25T09:01:40+01:00,2023-10-25T09:01:40.656+01:00,Light rain showers and a gentle breeze,25,15,2023-11-03,,,,,13,56,8,47,18,65,3,38,,,,,,,,,64,Chance of precipitation,06:57,16:31,,,,,2,LOW,L,Low,10,Light Rain Showers,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2643743,Greater London
2023-10-25T09:01:40+01:00,2023-10-25T09:01:40.656+01:00,Light rain and a moderate breeze,40,25,2023-11-04,,,,,13,55,7,45,18,64,1,34,,,,,,,,,59,Chance of precipitation,06:59,16:29,,,,,2,LOW,L,Low,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2643743,Greater London
2023-10-25T09:01:40+01:00,2023-10-25T09:01:40.656+01:00,Sunny intervals and a moderate breeze,47,29,2023-11-05,,,,,13,56,9,49,19,67,3,38,,,,,,,,,17,Low chance of precipitation,07:00,16:27,,,,,2,LOW,L,Low,3,Sunny Intervals,A moderate breeze from the south west,SW,SW,South Westerly,23,15,2643743,Greater London
2023-10-25T09:01:40+01:00,2023-10-25T09:01:40.656+01:00,Light rain and a moderate breeze,60,37,2023-11-06,,,,,13,56,8,46,20,67,1,34,,,,,,,,,70,Chance of precipitation,07:02,16:25,,,,,1,LOW,L,Low,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,24,15,2643743,Greater London
2023-10-25T09:01:40+01:00,2023-10-25T09:01:40.656+01:00,Light rain and a moderate breeze,63,39,2023-11-07,,,,,13,55,7,45,20,68,0,32,,,,,,,,,66,Chance of precipitation,07:04,16:24,,,,,1,LOW,L,Low,12,Light Rain,A moderate breeze from the west,W,W,Westerly,25,16,2643743,Greater London
