issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-02-13T08:00:00+11:00,2024-02-13T11:01:04.185+11:00,Light rain and a fresh breeze,44,27,2024-02-13,,,,,27,81,21,69,29,85,20,68,,,,,,,,,39,Chance of precipitation,06:28,19:51,,,,,7,HIGH,H,High,12,Light Rain,A fresh breeze from the north east,NE,NE,North Easterly,31,19,2147714,Sydney
2024-02-13T08:00:00+11:00,2024-02-13T11:01:04.185+11:00,Thundery showers and a fresh breeze,56,35,2024-02-14,,,,,27,81,20,69,29,83,20,68,,,,,,,,,60,Chance of precipitation,06:29,19:50,,,,,4,MODERATE,M,Moderate,29,Thundery Showers,A fresh breeze from the south,S,S,Southerly,35,22,2147714,Sydney
2024-02-13T08:00:00+11:00,2024-02-13T11:01:04.185+11:00,Light rain and a moderate breeze,25,15,2024-02-15,,,,,23,74,21,70,24,75,20,69,,,,,,,,,65,Chance of precipitation,06:30,19:48,,,,,1,LOW,L,Low,12,Light Rain,A moderate breeze from the south east,SE,SE,South Easterly,20,13,2147714,Sydney
2024-02-13T08:00:00+11:00,2024-02-13T11:01:04.185+11:00,Thundery showers and a gentle breeze,22,14,2024-02-16,,,,,25,76,20,69,26,78,19,67,,,,,,,,,70,Chance of precipitation,06:31,19:47,,,,,3,MODERATE,M,Moderate,29,Thundery Showers,A gentle breeze from the east,E,E,Easterly,18,11,2147714,Sydney
2024-02-13T08:00:00+11:00,2024-02-13T11:01:04.185+11:00,Light rain and a gentle breeze,19,12,2024-02-17,,,,,25,77,21,69,26,79,20,67,,,,,,,,,54,Chance of precipitation,06:32,19:46,,,,,4,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south east,SE,SE,South Easterly,17,11,2147714,Sydney
2024-02-13T08:00:00+11:00,2024-02-13T11:01:04.185+11:00,Light rain and a gentle breeze,21,13,2024-02-18,,,,,25,78,20,68,26,79,19,66,,,,,,,,,50,Chance of precipitation,06:33,19:45,,,,,5,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the east,E,E,Easterly,16,10,2147714,Sydney
2024-02-13T08:00:00+11:00,2024-02-13T11:01:04.185+11:00,Sunny intervals and a gentle breeze,24,15,2024-02-19,,,,,26,79,21,69,27,80,20,67,,,,,,,,,26,Low chance of precipitation,06:34,19:44,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the south east,SE,SE,South Easterly,20,12,2147714,Sydney
2024-02-13T08:00:00+11:00,2024-02-13T11:01:04.185+11:00,Thundery showers and a gentle breeze,21,13,2024-02-20,,,,,25,77,20,67,27,80,18,65,,,,,,,,,39,Chance of precipitation,06:34,19:43,,,,,4,MODERATE,M,Moderate,29,Thundery Showers,A gentle breeze from the south east,SE,SE,South Easterly,19,12,2147714,Sydney
2024-02-13T11:01:04+11:00,2024-02-13T11:01:04.185+11:00,Sunny and a moderate breeze,36,22,2024-02-21,,,,,27,80,21,70,28,83,19,67,,,,,,,,,10,Low chance of precipitation,06:35,19:42,,,,,7,HIGH,H,High,1,Sunny,A moderate breeze from the north east,NE,NE,North Easterly,24,15,2147714,Sydney
2024-02-13T11:01:04+11:00,2024-02-13T11:01:04.185+11:00,Drizzle and a moderate breeze,27,17,2024-02-22,,,,,29,83,23,73,31,87,21,69,,,,,,,,,44,Chance of precipitation,06:36,19:41,,,,,6,HIGH,H,High,11,Drizzle,A moderate breeze from the north east,NE,NE,North Easterly,24,15,2147714,Sydney
