issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-04-19T17:41:00-04:00,2024-04-19T20:22:20.14-04:00,Light rain and a gentle breeze,20,12,2024-04-19,,,,,22,71,13,55,23,73,12,53,,,,,,,,,51,Chance of precipitation,06:25,19:50,,,,,3,MODERATE,M,Moderate,39,Light Rain,A gentle breeze from the south east,SE,SE,South Easterly,16,10,4140963,Washington DC
2024-04-19T17:41:00-04:00,2024-04-19T20:22:20.14-04:00,Sunny intervals and a moderate breeze,42,26,2024-04-20,,,,,22,71,7,44,23,73,6,42,,,,,,,,,53,Chance of precipitation,06:24,19:51,,,,,7,HIGH,H,High,3,Sunny Intervals,A moderate breeze from the north west,NW,NW,North Westerly,24,15,4140963,Washington DC
2024-04-19T17:41:00-04:00,2024-04-19T20:22:20.14-04:00,Sunny intervals and a gentle breeze,27,17,2024-04-21,,,,,16,61,6,43,18,64,5,40,,,,,,,,,0,Precipitation is not expected,06:22,19:52,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the north west,NW,NW,North Westerly,18,11,4140963,Washington DC
2024-04-19T17:41:00-04:00,2024-04-19T20:22:20.14-04:00,Sunny and a gentle breeze,24,15,2024-04-22,,,,,19,67,6,42,21,69,4,40,,,,,,,,,0,Precipitation is not expected,06:21,19:53,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,17,11,4140963,Washington DC
2024-04-19T17:41:00-04:00,2024-04-19T20:22:20.14-04:00,Sunny and a moderate breeze,34,21,2024-04-23,,,,,22,71,12,54,24,75,11,51,,,,,,,,,0,Precipitation is not expected,06:20,19:54,,,,,7,HIGH,H,High,1,Sunny,A moderate breeze from the south,S,S,Southerly,23,14,4140963,Washington DC
2024-04-19T17:41:00-04:00,2024-04-19T20:22:20.14-04:00,Light rain showers and a moderate breeze,40,25,2024-04-24,,,,,21,69,6,43,24,75,3,37,,,,,,,,,41,Chance of precipitation,06:18,19:55,,,,,4,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the west,W,W,Westerly,24,15,4140963,Washington DC
2024-04-19T17:41:00-04:00,2024-04-19T20:22:20.14-04:00,Sunny and a gentle breeze,34,21,2024-04-25,,,,,18,64,6,43,21,69,5,40,,,,,,,,,0,Precipitation is not expected,06:17,19:56,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,17,11,4140963,Washington DC
2024-04-19T17:41:00-04:00,2024-04-19T20:22:20.14-04:00,Sunny and a gentle breeze,24,15,2024-04-26,,,,,19,67,10,49,21,71,6,43,,,,,,,,,0,Precipitation is not expected,06:16,19:57,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,15,9,4140963,Washington DC
2024-04-19T20:22:20-04:00,2024-04-19T20:22:20.14-04:00,Light cloud and a gentle breeze,19,12,2024-04-27,,,,,22,71,14,56,25,78,10,50,,,,,,,,,21,Low chance of precipitation,06:14,19:58,,,,,4,MODERATE,M,Moderate,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,19,12,4140963,Washington DC
2024-04-19T20:22:20-04:00,2024-04-19T20:22:20.14-04:00,Sunny intervals and a gentle breeze,28,18,2024-04-28,,,,,26,78,17,62,29,85,13,55,,,,,,,,,10,Low chance of precipitation,06:13,19:59,,,,,6,HIGH,H,High,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,19,12,4140963,Washington DC
