issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-03-24T08:00:00+11:00,2023-03-24T11:17:28.776+11:00,Thundery showers and a gentle breeze,24,15,2023-03-24,,,,,22,71,19,67,24,75,19,65,,,,,,,,,74,High chance of precipitation,07:01,19:02,,,,,3,MODERATE,M,Moderate,29,Thundery Showers,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2147714,Sydney
2023-03-24T08:00:00+11:00,2023-03-24T11:17:28.776+11:00,Thundery showers and a moderate breeze,29,18,2023-03-25,,,,,22,72,19,65,23,74,18,64,,,,,,,,,71,High chance of precipitation,07:02,19:01,,,,,3,MODERATE,M,Moderate,29,Thundery Showers,A moderate breeze from the south east,SE,SE,South Easterly,21,13,2147714,Sydney
2023-03-24T08:00:00+11:00,2023-03-24T11:17:28.776+11:00,Light rain showers and a gentle breeze,19,12,2023-03-26,,,,,23,73,17,63,24,76,15,59,,,,,,,,,37,Chance of precipitation,07:02,18:59,,,,,2,LOW,L,Low,10,Light Rain Showers,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2147714,Sydney
2023-03-24T08:00:00+11:00,2023-03-24T11:17:28.776+11:00,Sunny intervals and light winds,17,11,2023-03-27,,,,,25,77,20,68,27,80,18,64,,,,,,,,,10,Low chance of precipitation,07:03,18:58,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,Light winds from the west,W,W,Westerly,10,6,2147714,Sydney
2023-03-24T08:00:00+11:00,2023-03-24T11:17:28.776+11:00,Thundery showers and a gentle breeze,17,10,2023-03-28,,,,,24,75,18,65,26,79,16,61,,,,,,,,,70,Chance of precipitation,07:04,18:57,,,,,4,MODERATE,M,Moderate,29,Thundery Showers,A gentle breeze from the south west,SW,SW,South Westerly,12,8,2147714,Sydney
2023-03-24T08:00:00+11:00,2023-03-24T11:17:28.776+11:00,Sunny intervals and a gentle breeze,28,17,2023-03-29,,,,,25,77,17,63,28,82,15,58,,,,,,,,,22,Low chance of precipitation,07:05,18:55,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,14,9,2147714,Sydney
2023-03-24T08:00:00+11:00,2023-03-24T11:17:28.776+11:00,Light rain showers and a gentle breeze,25,15,2023-03-30,,,,,23,74,16,61,26,78,14,57,,,,,,,,,23,Low chance of precipitation,07:05,18:54,,,,,6,HIGH,H,High,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,14,8,2147714,Sydney
2023-03-24T08:00:00+11:00,2023-03-24T11:17:28.776+11:00,Sunny intervals and a gentle breeze,39,25,2023-03-31,,,,,22,72,16,61,24,75,15,59,,,,,,,,,10,Low chance of precipitation,07:06,18:53,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,19,12,2147714,Sydney
2023-03-24T11:17:28+11:00,2023-03-24T11:17:28.776+11:00,Drizzle and a gentle breeze,31,19,2023-04-01,,,,,22,72,16,61,23,74,15,58,,,,,,,,,30,Low chance of precipitation,07:07,18:51,,,,,5,MODERATE,M,Moderate,11,Drizzle,A gentle breeze from the south west,SW,SW,South Westerly,15,10,2147714,Sydney
2023-03-24T11:17:28+11:00,2023-03-24T11:17:28.776+11:00,Sunny intervals and a gentle breeze,25,16,2023-04-02,,,,,22,71,16,61,23,73,16,60,,,,,,,,,29,Low chance of precipitation,06:08,17:50,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the south east,SE,SE,South Easterly,17,11,2147714,Sydney
