issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-12-27T20:00:00+11:00,2023-12-28T03:00:41.644+11:00,A clear sky and light winds,15,9,2023-12-27,,,,,26,80,19,67,27,81,18,65,,,,,,,,,0,Precipitation is not expected,05:44,20:08,,,,,0,LOW,L,Low,0,Clear Sky,Light winds from the west,W,W,Westerly,8,5,2147714,Sydney
2023-12-27T20:00:00+11:00,2023-12-28T03:00:41.644+11:00,Sunny and a gentle breeze,24,15,2023-12-28,,,,,26,80,19,67,27,81,19,66,,,,,,,,,28,Low chance of precipitation,05:44,20:08,,,,,8,VERY_HIGH,VH,Very High,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,18,11,2147714,Sydney
2023-12-27T20:00:00+11:00,2023-12-28T03:00:41.644+11:00,Light rain and a gentle breeze,20,13,2023-12-29,,,,,23,73,18,65,23,74,18,64,,,,,,,,,67,Chance of precipitation,05:45,20:09,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the east,E,E,Easterly,17,11,2147714,Sydney
2023-12-27T20:00:00+11:00,2023-12-28T03:00:41.644+11:00,Sunny intervals and a moderate breeze,34,21,2023-12-30,,,,,23,74,19,67,24,75,19,66,,,,,,,,,25,Low chance of precipitation,05:46,20:09,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A moderate breeze from the south east,SE,SE,South Easterly,27,17,2147714,Sydney
2023-12-27T20:00:00+11:00,2023-12-28T03:00:41.644+11:00,Thick cloud and a gentle breeze,27,17,2023-12-31,,,,,22,72,19,67,23,73,18,64,,,,,,,,,21,Low chance of precipitation,05:46,20:09,,,,,2,LOW,L,Low,8,Thick Cloud,A gentle breeze from the south east,SE,SE,South Easterly,19,12,2147714,Sydney
2023-12-27T20:00:00+11:00,2023-12-28T03:00:41.644+11:00,Light rain showers and a moderate breeze,36,22,2024-01-01,,,,,25,77,19,66,25,78,18,65,,,,,,,,,34,Chance of precipitation,05:47,20:09,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the north east,NE,NE,North Easterly,24,15,2147714,Sydney
2023-12-27T20:00:00+11:00,2023-12-28T03:00:41.644+11:00,Sunny intervals and a moderate breeze,38,24,2024-01-02,,,,,26,79,21,70,27,80,20,69,,,,,,,,,11,Low chance of precipitation,05:48,20:10,,,,,6,HIGH,H,High,3,Sunny Intervals,A moderate breeze from the north east,NE,NE,North Easterly,27,17,2147714,Sydney
2023-12-27T20:00:00+11:00,2023-12-28T03:00:41.644+11:00,Thundery showers and a gentle breeze,24,15,2024-01-03,,,,,27,80,21,69,27,81,20,69,,,,,,,,,56,Chance of precipitation,05:49,20:10,,,,,6,HIGH,H,High,29,Thundery Showers,A gentle breeze from the north east,NE,NE,North Easterly,20,12,2147714,Sydney
2023-12-28T03:00:41+11:00,2023-12-28T03:00:41.644+11:00,Thundery showers and a gentle breeze,30,19,2024-01-04,,,,,25,77,21,69,26,79,20,68,,,,,,,,,70,Chance of precipitation,05:50,20:10,,,,,3,MODERATE,M,Moderate,29,Thundery Showers,A gentle breeze from the south,S,S,Southerly,20,12,2147714,Sydney
2023-12-28T03:00:41+11:00,2023-12-28T03:00:41.644+11:00,Light rain and a fresh breeze,62,39,2024-01-05,,,,,23,73,20,68,24,75,19,65,,,,,,,,,70,Chance of precipitation,05:51,20:10,,,,,1,LOW,L,Low,12,Light Rain,A fresh breeze from the south,S,S,Southerly,32,20,2147714,Sydney
2023-12-28T03:00:41+11:00,2023-12-28T03:00:41.644+11:00,Light rain showers and a moderate breeze,42,26,2024-01-06,,,,,23,73,19,65,24,75,17,62,,,,,,,,,49,Chance of precipitation,05:51,20:10,,,,,2,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south east,SE,SE,South Easterly,29,18,2147714,Sydney
2023-12-28T03:00:41+11:00,2023-12-28T03:00:41.644+11:00,Light rain showers and a moderate breeze,20,13,2024-01-07,,,,,23,74,19,67,25,77,17,63,,,,,,,,,33,Chance of precipitation,05:52,20:10,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the south east,SE,SE,South Easterly,20,13,2147714,Sydney
2023-12-28T03:00:41+11:00,2023-12-28T03:00:41.644+11:00,Light rain and a gentle breeze,28,18,2024-01-08,,,,,23,74,20,68,26,78,17,63,,,,,,,,,58,Chance of precipitation,05:53,20:10,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south east,SE,SE,South Easterly,19,12,2147714,Sydney
2023-12-28T03:00:41+11:00,2023-12-28T03:00:41.644+11:00,Light rain showers and a moderate breeze,32,20,2024-01-09,,,,,25,76,20,68,27,81,17,62,,,,,,,,,37,Chance of precipitation,05:54,20:10,,,,,4,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the south east,SE,SE,South Easterly,25,15,2147714,Sydney
