issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-10-15T20:46:00+01:00,2024-10-16T01:06:08.907+01:00,Partly cloudy and a gentle breeze,27,17,2024-10-15,,,,,21,70,15,59,22,72,14,57,,,,,2.0,LOW,L,Low,60,Chance of precipitation,07:25,18:06,,,,,0,LOW,L,Low,2,Partly Cloudy,A gentle breeze from the east,E,E,Easterly,14,9,2634341,City of Westminster
2024-10-15T20:46:00+01:00,2024-10-16T01:06:08.907+01:00,Sunny intervals and a moderate breeze,39,24,2024-10-16,,,,,21,70,15,59,22,72,14,58,,,,,2.0,LOW,L,Low,22,Low chance of precipitation,07:27,18:04,,,,,3,MODERATE,M,Moderate,3,Sunny Intervals,A moderate breeze from the south,S,S,Southerly,21,13,2634341,City of Westminster
2024-10-15T20:46:00+01:00,2024-10-16T01:06:08.907+01:00,Sunny intervals and a gentle breeze,28,18,2024-10-17,,,,,18,65,10,49,19,67,8,47,,,,,2.0,LOW,L,Low,61,Chance of precipitation,07:29,18:02,,,,,3,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,16,10,2634341,City of Westminster
2024-10-15T20:46:00+01:00,2024-10-16T01:06:08.907+01:00,Sunny intervals and a gentle breeze,31,19,2024-10-18,,,,,17,62,13,56,17,63,12,54,,,,,2.0,LOW,L,Low,27,Low chance of precipitation,07:31,18:00,,,,,2,LOW,L,Low,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,18,11,2634341,City of Westminster
2024-10-15T20:46:00+01:00,2024-10-16T01:06:08.907+01:00,Light rain and a gentle breeze,32,20,2024-10-19,,,,,16,61,9,49,17,63,8,47,,,,,2.0,LOW,L,Low,70,Chance of precipitation,07:32,17:57,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,16,10,2634341,City of Westminster
2024-10-15T20:46:00+01:00,2024-10-16T01:06:08.907+01:00,Gusty winds and light rain,64,40,2024-10-20,,,,,17,63,11,51,18,65,9,49,,,,,,,,,70,Chance of precipitation,07:34,17:55,,,,,2,LOW,L,Low,12,Light Rain,Gusty winds from the south,S,S,Southerly,33,21,2634341,City of Westminster
2024-10-15T20:46:00+01:00,2024-10-16T01:06:08.907+01:00,Sunny intervals and a moderate breeze,44,28,2024-10-21,,,,,15,60,8,46,17,62,6,43,,,,,,,,,0,Precipitation is not expected,07:36,17:53,,,,,3,MODERATE,M,Moderate,3,Sunny Intervals,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2634341,City of Westminster
2024-10-16T01:06:08+01:00,2024-10-16T01:06:08.907+01:00,Drizzle and a moderate breeze,40,25,2024-10-22,,,,,16,60,7,45,17,63,4,39,,,,,,,,,38,Chance of precipitation,07:37,17:51,,,,,3,MODERATE,M,Moderate,11,Drizzle,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2634341,City of Westminster
2024-10-16T01:06:08+01:00,2024-10-16T01:06:08.907+01:00,Light rain and a gentle breeze,31,19,2024-10-23,,,,,15,60,10,50,17,62,8,47,,,,,,,,,37,Chance of precipitation,07:39,17:49,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the south,S,S,Southerly,19,12,2634341,City of Westminster
2024-10-16T01:06:08+01:00,2024-10-16T01:06:08.907+01:00,Light rain and a moderate breeze,38,24,2024-10-24,,,,,15,59,9,47,17,63,6,43,,,,,,,,,44,Chance of precipitation,07:41,17:47,,,,,3,MODERATE,M,Moderate,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,24,15,2634341,City of Westminster
