issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2022-11-19T09:08:00+00:00,2022-11-19T16:04:38.461Z,Light cloud and a gentle breeze,19,12,2022-11-19,,,,,10,50,7,44,10,51,5,42,,,,,2.0,LOW,L,Low,2,Low chance of precipitation,07:37,16:19,,,,,0,LOW,L,Low,7,Light Cloud,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2653822,Cardiff
2022-11-19T09:08:00+00:00,2022-11-19T16:04:38.461Z,Light rain showers and a moderate breeze,46,29,2022-11-20,,,,,11,51,5,42,12,53,4,40,,,,,2.0,LOW,L,Low,28,Low chance of precipitation,07:38,16:18,,,,,1,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the west,W,W,Westerly,29,18,2653822,Cardiff
2022-11-19T09:08:00+00:00,2022-11-19T16:04:38.461Z,Heavy rain and a fresh breeze,52,32,2022-11-21,,,,,11,52,6,43,12,54,4,40,,,,,3.0,LOW,L,Low,72,High chance of precipitation,07:40,16:16,,,,,1,LOW,L,Low,15,Heavy Rain,A fresh breeze from the west,W,W,Westerly,31,19,2653822,Cardiff
2022-11-19T09:08:00+00:00,2022-11-19T16:04:38.461Z,Light cloud and a moderate breeze,45,28,2022-11-22,,,,,10,50,7,44,11,52,5,42,,,,,2.0,LOW,L,Low,19,Low chance of precipitation,07:42,16:15,,,,,0,LOW,L,Low,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,27,17,2653822,Cardiff
2022-11-19T09:08:00+00:00,2022-11-19T16:04:38.461Z,Light rain showers and a fresh breeze,52,32,2022-11-23,,,,,11,52,8,46,12,54,7,44,,,,,3.0,LOW,L,Low,70,Chance of precipitation,07:43,16:14,,,,,0,LOW,L,Low,10,Light Rain Showers,A fresh breeze from the west,W,W,Westerly,33,21,2653822,Cardiff
2022-11-19T09:08:00+00:00,2022-11-19T16:04:38.461Z,Light rain showers and a fresh breeze,52,32,2022-11-24,,,,,13,55,9,47,14,57,7,45,,,,,,,,,53,Chance of precipitation,07:45,16:13,,,,,0,LOW,L,Low,10,Light Rain Showers,A fresh breeze from the south west,SW,SW,South Westerly,33,21,2653822,Cardiff
2022-11-19T09:08:00+00:00,2022-11-19T16:04:38.461Z,Light rain showers and a moderate breeze,46,29,2022-11-25,,,,,11,53,8,46,13,55,6,42,,,,,,,,,46,Chance of precipitation,07:46,16:12,,,,,0,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,30,18,2653822,Cardiff
2022-11-19T09:08:00+00:00,2022-11-19T16:04:38.461Z,Light rain showers and a moderate breeze,40,25,2022-11-26,,,,,13,55,9,48,14,58,7,45,,,,,,,,,34,Chance of precipitation,07:48,16:11,,,,,1,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,27,17,2653822,Cardiff
2022-11-19T16:04:38+00:00,2022-11-19T16:04:38.461Z,Light rain and a moderate breeze,39,24,2022-11-27,,,,,12,54,8,47,14,57,6,43,,,,,,,,,30,Low chance of precipitation,07:50,16:10,,,,,0,LOW,L,Low,12,Light Rain,A moderate breeze from the south east,SE,SE,South Easterly,25,16,2653822,Cardiff
2022-11-19T16:04:38+00:00,2022-11-19T16:04:38.461Z,Light rain and a moderate breeze,33,20,2022-11-28,,,,,11,53,8,47,13,55,6,43,,,,,,,,,33,Chance of precipitation,07:51,16:10,,,,,0,LOW,L,Low,12,Light Rain,A moderate breeze from the south east,SE,SE,South Easterly,22,14,2653822,Cardiff
