issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-08-20T10:45:00+01:00,2024-08-20T17:00:15.072+01:00,Drizzle and a fresh breeze,62,38,2024-08-20,,,,,15,59,10,50,17,62,9,48,1.0,LOW,L,Low,2.0,LOW,L,Low,59,Chance of precipitation,06:10,20:43,,,,,4,MODERATE,M,Moderate,11,Drizzle,A fresh breeze from the west,W,W,Westerly,31,19,2655984,Belfast
2024-08-20T10:45:00+01:00,2024-08-20T17:00:15.072+01:00,Heavy rain and a moderate breeze,58,36,2024-08-21,,,,,16,61,15,59,17,63,14,57,1.0,LOW,L,Low,2.0,LOW,L,Low,80,High chance of precipitation,06:12,20:41,,,,,1,LOW,L,Low,15,Heavy Rain,A moderate breeze from the south west,SW,SW,South Westerly,29,18,2655984,Belfast
2024-08-20T10:45:00+01:00,2024-08-20T17:00:15.072+01:00,Light cloud and a fresh breeze,51,32,2024-08-22,,,,,17,62,12,53,18,64,10,50,1.0,LOW,L,Low,2.0,LOW,L,Low,70,Chance of precipitation,06:13,20:38,,,,,3,MODERATE,M,Moderate,7,Light Cloud,A fresh breeze from the west,W,W,Westerly,30,19,2655984,Belfast
2024-08-20T10:45:00+01:00,2024-08-20T17:00:15.072+01:00,Light rain showers and a moderate breeze,48,30,2024-08-23,,,,,16,61,9,47,17,63,7,44,1.0,LOW,L,Low,2.0,LOW,L,Low,70,Chance of precipitation,06:15,20:36,,,,,4,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the west,W,W,Westerly,28,18,2655984,Belfast
2024-08-20T10:45:00+01:00,2024-08-20T17:00:15.072+01:00,Light rain showers and a moderate breeze,33,20,2024-08-24,,,,,16,60,8,47,17,62,6,43,1.0,LOW,L,Low,2.0,LOW,L,Low,42,Chance of precipitation,06:17,20:33,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the west,W,W,Westerly,21,13,2655984,Belfast
2024-08-20T10:45:00+01:00,2024-08-20T17:00:15.072+01:00,Light rain and a moderate breeze,29,18,2024-08-25,,,,,16,61,10,50,18,64,8,46,,,,,,,,,70,Chance of precipitation,06:19,20:31,,,,,2,LOW,L,Low,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2655984,Belfast
2024-08-20T10:45:00+01:00,2024-08-20T17:00:15.072+01:00,Light rain and a gentle breeze,21,13,2024-08-26,,,,,18,64,13,55,19,67,11,52,,,,,,,,,60,Chance of precipitation,06:21,20:29,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2655984,Belfast
2024-08-20T10:45:00+01:00,2024-08-20T17:00:15.072+01:00,Light rain and a gentle breeze,35,22,2024-08-27,,,,,18,65,13,54,21,69,11,51,,,,,,,,,70,Chance of precipitation,06:23,20:26,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the south,S,S,Southerly,20,12,2655984,Belfast
2024-08-20T17:00:15+01:00,2024-08-20T17:00:15.072+01:00,Light rain showers and a gentle breeze,26,16,2024-08-28,,,,,19,66,11,52,20,69,9,49,,,,,,,,,43,Chance of precipitation,06:25,20:24,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,15,9,2655984,Belfast
2024-08-20T17:00:15+01:00,2024-08-20T17:00:15.072+01:00,Light cloud and a gentle breeze,34,21,2024-08-29,,,,,19,66,13,55,21,70,10,51,,,,,,,,,52,Chance of precipitation,06:26,20:21,,,,,3,MODERATE,M,Moderate,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,14,9,2655984,Belfast
2024-08-20T17:00:15+01:00,2024-08-20T17:00:15.072+01:00,Light rain and a gentle breeze,32,20,2024-08-30,,,,,18,65,12,53,21,70,9,48,,,,,,,,,48,Chance of precipitation,06:28,20:19,,,,,5,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south,S,S,Southerly,17,11,2655984,Belfast
2024-08-20T17:00:15+01:00,2024-08-20T17:00:15.072+01:00,Light cloud and a gentle breeze,35,22,2024-08-31,,,,,19,66,12,53,22,72,9,47,,,,,,,,,30,Low chance of precipitation,06:30,20:16,,,,,3,MODERATE,M,Moderate,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,14,9,2655984,Belfast
