issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-12-05T09:45:00+00:00,2024-12-05T16:01:22.376Z,Heavy rain and a moderate breeze,57,36,2024-12-05,,,,,13,56,6,43,14,57,5,41,,,,,2.0,LOW,L,Low,90,High chance of precipitation,07:50,15:53,,,,,1,LOW,L,Low,15,Heavy Rain,A moderate breeze from the south west,SW,SW,South Westerly,23,14,2634341,City of Westminster
2024-12-05T09:45:00+00:00,2024-12-05T16:01:22.376Z,Sunny and a gentle breeze,36,22,2024-12-06,,,,,9,48,8,46,10,50,6,43,,,,,2.0,LOW,L,Low,37,Chance of precipitation,07:51,15:52,,,,,2,LOW,L,Low,1,Sunny,A gentle breeze from the west,W,W,Westerly,16,10,2634341,City of Westminster
2024-12-05T09:45:00+00:00,2024-12-05T16:01:22.376Z,Gusty winds and heavy rain,76,47,2024-12-07,,,,,10,49,6,43,11,51,5,40,,,,,2.0,LOW,L,Low,70,Chance of precipitation,07:52,15:52,,,,,1,LOW,L,Low,15,Heavy Rain,Gusty winds from the west,W,W,Westerly,34,21,2634341,City of Westminster
2024-12-05T09:45:00+00:00,2024-12-05T16:01:22.376Z,Gusty winds and rain,66,41,2024-12-08,,,,,7,45,6,43,8,47,5,41,,,,,2.0,LOW,L,Low,70,Chance of precipitation,07:53,15:52,,,,,1,LOW,L,Low,12,Light Rain,Gusty winds from the north,N,N,Northerly,27,17,2634341,City of Westminster
2024-12-05T09:45:00+00:00,2024-12-05T16:01:22.376Z,Light rain showers and a moderate breeze,55,34,2024-12-09,,,,,8,46,6,42,9,49,5,40,,,,,2.0,LOW,L,Low,37,Chance of precipitation,07:54,15:52,,,,,1,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the north east,NE,NE,North Easterly,22,14,2634341,City of Westminster
2024-12-05T09:45:00+00:00,2024-12-05T16:01:22.376Z,Sunny intervals and a gentle breeze,46,29,2024-12-10,,,,,7,45,5,40,8,47,3,38,,,,,,,,,27,Low chance of precipitation,07:56,15:51,,,,,1,LOW,L,Low,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,19,12,2634341,City of Westminster
2024-12-05T09:45:00+00:00,2024-12-05T16:01:22.376Z,Light cloud and light winds,29,18,2024-12-11,,,,,7,44,3,37,7,45,1,34,,,,,,,,,15,Low chance of precipitation,07:57,15:51,,,,,1,LOW,L,Low,7,Light Cloud,Light winds from the north east,NE,NE,North Easterly,12,7,2634341,City of Westminster
2024-12-05T09:45:00+00:00,2024-12-05T16:01:22.376Z,Light cloud and light winds,11,7,2024-12-12,,,,,6,43,3,38,7,45,1,34,,,,,,,,,19,Low chance of precipitation,07:58,15:51,,,,,1,LOW,L,Low,7,Light Cloud,Light winds from the north east,NE,NE,North Easterly,4,3,2634341,City of Westminster
2024-12-05T16:01:22+00:00,2024-12-05T16:01:22.376Z,Light cloud and light winds,18,11,2024-12-13,,,,,6,43,3,38,8,47,1,34,,,,,,,,,22,Low chance of precipitation,07:58,15:51,,,,,1,LOW,L,Low,7,Light Cloud,Light winds from the north,N,N,Northerly,8,5,2634341,City of Westminster
2024-12-05T16:01:22+00:00,2024-12-05T16:01:22.376Z,Light rain and light winds,26,16,2024-12-14,,,,,8,46,5,40,10,51,2,35,,,,,,,,,52,Chance of precipitation,07:59,15:52,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the south west,SW,SW,South Westerly,10,6,2634341,City of Westminster
2024-12-05T16:01:22+00:00,2024-12-05T16:01:22.376Z,Drizzle and a gentle breeze,37,23,2024-12-15,,,,,8,46,4,39,11,52,1,34,,,,,,,,,53,Chance of precipitation,08:00,15:52,,,,,1,LOW,L,Low,11,Drizzle,A gentle breeze from the west,W,W,Westerly,15,9,2634341,City of Westminster
2024-12-05T16:01:22+00:00,2024-12-05T16:01:22.376Z,Sunny and a gentle breeze,43,27,2024-12-16,,,,,7,45,3,38,11,51,1,33,,,,,,,,,33,Chance of precipitation,08:01,15:52,,,,,1,LOW,L,Low,1,Sunny,A gentle breeze from the west,W,W,Westerly,17,11,2634341,City of Westminster
2024-12-05T16:01:22+00:00,2024-12-05T16:01:22.376Z,Sunny and a gentle breeze,34,21,2024-12-17,,,,,8,46,4,39,11,53,0,33,,,,,,,,,29,Low chance of precipitation,08:02,15:52,,,,,1,LOW,L,Low,1,Sunny,A gentle breeze from the west,W,W,Westerly,14,9,2634341,City of Westminster
2024-12-05T16:01:22+00:00,2024-12-05T16:01:22.376Z,Light rain and light winds,26,16,2024-12-18,,,,,7,45,5,40,11,52,0,32,,,,,,,,,33,Chance of precipitation,08:02,15:53,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the west,W,W,Westerly,10,6,2634341,City of Westminster
