issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-12-13T22:41:00+01:00,2024-12-14T09:01:48.229+01:00,Light cloud and light winds,18,11,2024-12-14,,,,,5,42,2,35,7,44,0,33,,,,,,,,,38,Chance of precipitation,08:37,16:54,,,,,2,LOW,L,Low,7,Light Cloud,Light winds from the west,W,W,Westerly,8,5,2988507,Paris
2024-12-13T22:41:00+01:00,2024-12-14T09:01:48.229+01:00,Light cloud and light winds,23,15,2024-12-15,,,,,9,47,7,45,9,49,6,43,,,,,,,,,0,Precipitation is not expected,08:38,16:54,,,,,1,LOW,L,Low,7,Light Cloud,Light winds from the south west,SW,SW,South Westerly,12,7,2988507,Paris
2024-12-13T22:41:00+01:00,2024-12-14T09:01:48.229+01:00,Light cloud and light winds,21,13,2024-12-16,,,,,10,50,5,40,11,51,3,38,,,,,,,,,0,Precipitation is not expected,08:39,16:54,,,,,1,LOW,L,Low,7,Light Cloud,Light winds from the south west,SW,SW,South Westerly,9,6,2988507,Paris
2024-12-13T22:41:00+01:00,2024-12-14T09:01:48.229+01:00,Foggy and light winds,19,12,2024-12-17,,,,,8,46,5,41,9,48,3,37,,,,,,,,,0,Precipitation is not expected,08:39,16:55,,,,,2,LOW,L,Low,6,Fog,Light winds from the south,S,S,Southerly,10,6,2988507,Paris
2024-12-13T22:41:00+01:00,2024-12-14T09:01:48.229+01:00,Light rain and a gentle breeze,36,22,2024-12-18,,,,,11,53,10,51,13,56,9,47,,,,,,,,,40,Chance of precipitation,08:40,16:55,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south,S,S,Southerly,17,11,2988507,Paris
2024-12-13T22:41:00+01:00,2024-12-14T09:01:48.229+01:00,Light rain and a moderate breeze,56,35,2024-12-19,,,,,12,54,6,42,13,56,4,40,,,,,,,,,70,Chance of precipitation,08:41,16:56,,,,,1,LOW,L,Low,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,23,15,2988507,Paris
2024-12-13T22:41:00+01:00,2024-12-14T09:01:48.229+01:00,Drizzle and a gentle breeze,40,25,2024-12-20,,,,,8,47,4,39,10,50,1,34,,,,,,,,,31,Chance of precipitation,08:41,16:56,,,,,2,LOW,L,Low,11,Drizzle,A gentle breeze from the west,W,W,Westerly,18,11,2988507,Paris
2024-12-13T22:41:00+01:00,2024-12-14T09:01:48.229+01:00,Light rain and a gentle breeze,40,25,2024-12-21,,,,,9,48,5,42,12,53,1,34,,,,,,,,,57,Chance of precipitation,08:42,16:57,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2988507,Paris
2024-12-14T09:01:48+01:00,2024-12-14T09:01:48.229+01:00,Light rain and a gentle breeze,39,24,2024-12-22,,,,,8,46,5,41,12,53,1,33,,,,,,,,,66,Chance of precipitation,08:42,16:57,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,16,10,2988507,Paris
2024-12-14T09:01:48+01:00,2024-12-14T09:01:48.229+01:00,Drizzle and a gentle breeze,24,15,2024-12-23,,,,,7,45,3,38,11,52,-1,30,,,,,,,,,49,Chance of precipitation,08:43,16:58,,,,,2,LOW,L,Low,11,Drizzle,A gentle breeze from the north west,NW,NW,North Westerly,12,8,2988507,Paris
2024-12-14T09:01:48+01:00,2024-12-14T09:01:48.229+01:00,Sunny intervals and a gentle breeze,19,12,2024-12-24,,,,,7,44,4,39,11,52,-1,30,,,,,,,,,0,Precipitation is not expected,08:43,16:58,,,,,2,LOW,L,Low,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,12,8,2988507,Paris
2024-12-14T09:01:48+01:00,2024-12-14T09:01:48.229+01:00,Sunny intervals and light winds,16,10,2024-12-25,,,,,7,45,4,40,12,53,-1,30,,,,,,,,,21,Low chance of precipitation,08:43,16:59,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the west,W,W,Westerly,11,7,2988507,Paris
2024-12-14T09:01:48+01:00,2024-12-14T09:01:48.229+01:00,Drizzle and a gentle breeze,38,24,2024-12-26,,,,,8,46,6,43,13,56,1,33,,,,,,,,,66,Chance of precipitation,08:44,17:00,,,,,1,LOW,L,Low,11,Drizzle,A gentle breeze from the west,W,W,Westerly,15,9,2988507,Paris
2024-12-14T09:01:48+01:00,2024-12-14T09:01:48.229+01:00,Light cloud and a gentle breeze,42,26,2024-12-27,,,,,7,45,2,36,13,55,-4,25,,,,,,,,,51,Chance of precipitation,08:44,17:00,,,,,2,LOW,L,Low,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,18,11,2988507,Paris
