issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-08-06T15:41:00-04:00,2024-08-06T20:01:53.957-04:00,Partly cloudy and a moderate breeze,33,21,2024-08-06,,,,,30,86,24,75,32,90,22,72,,,,,,,,,13,Low chance of precipitation,06:14,20:13,,,,,5,MODERATE,M,Moderate,2,Partly Cloudy,A moderate breeze from the south,S,S,Southerly,25,16,4140963,Washington DC
2024-08-06T15:41:00-04:00,2024-08-06T20:01:53.957-04:00,Thundery showers and a gentle breeze,21,13,2024-08-07,,,,,30,86,23,73,32,90,21,70,,,,,,,,,43,Chance of precipitation,06:15,20:12,,,,,4,MODERATE,M,Moderate,29,Thundery Showers,A gentle breeze from the south,S,S,Southerly,15,10,4140963,Washington DC
2024-08-06T15:41:00-04:00,2024-08-06T20:01:53.957-04:00,Thundery showers and a gentle breeze,31,19,2024-08-08,,,,,27,81,24,75,28,83,23,73,,,,,,,,,70,Chance of precipitation,06:16,20:11,,,,,1,LOW,L,Low,29,Thundery Showers,A gentle breeze from the east,E,E,Easterly,19,12,4140963,Washington DC
2024-08-06T15:41:00-04:00,2024-08-06T20:01:53.957-04:00,Thundery showers and a moderate breeze,47,29,2024-08-09,,,,,29,84,24,75,30,87,23,73,,,,,,,,,70,Chance of precipitation,06:17,20:09,,,,,1,LOW,L,Low,29,Thundery Showers,A moderate breeze from the south east,SE,SE,South Easterly,24,15,4140963,Washington DC
2024-08-06T15:41:00-04:00,2024-08-06T20:01:53.957-04:00,Sunny and a moderate breeze,40,25,2024-08-10,,,,,30,87,18,64,32,89,16,61,,,,,,,,,65,Chance of precipitation,06:18,20:08,,,,,7,HIGH,H,High,1,Sunny,A moderate breeze from the west,W,W,Westerly,22,14,4140963,Washington DC
2024-08-06T15:41:00-04:00,2024-08-06T20:01:53.957-04:00,Sunny and a gentle breeze,24,15,2024-08-11,,,,,29,85,18,64,31,87,17,62,,,,,,,,,0,Precipitation is not expected,06:19,20:07,,,,,8,VERY_HIGH,VH,Very High,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,17,10,4140963,Washington DC
2024-08-06T15:41:00-04:00,2024-08-06T20:01:53.957-04:00,Sunny and a gentle breeze,26,16,2024-08-12,,,,,30,85,19,65,31,89,17,62,,,,,,,,,0,Precipitation is not expected,06:20,20:06,,,,,8,VERY_HIGH,VH,Very High,1,Sunny,A gentle breeze from the west,W,W,Westerly,17,11,4140963,Washington DC
2024-08-06T15:41:00-04:00,2024-08-06T20:01:53.957-04:00,Sunny and a gentle breeze,19,12,2024-08-13,,,,,30,86,19,66,32,90,17,62,,,,,,,,,10,Low chance of precipitation,06:21,20:04,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the west,W,W,Westerly,14,9,4140963,Washington DC
2024-08-06T20:01:53-04:00,2024-08-06T20:01:53.957-04:00,Sunny and light winds,17,10,2024-08-14,,,,,30,86,19,67,31,88,18,64,,,,,,,,,6,Low chance of precipitation,06:21,20:03,,,,,7,HIGH,H,High,1,Sunny,Light winds from the north,N,N,Northerly,11,7,4140963,Washington DC
2024-08-06T20:01:53-04:00,2024-08-06T20:01:53.957-04:00,Sunny intervals and light winds,12,7,2024-08-15,,,,,30,86,19,67,32,89,17,63,,,,,,,,,10,Low chance of precipitation,06:22,20:02,,,,,7,HIGH,H,High,3,Sunny Intervals,Light winds from the north,N,N,Northerly,9,6,4140963,Washington DC
