issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-11-19T21:45:00+00:00,2024-11-20T08:00:53.437Z,Sunny and a gentle breeze,37,23,2024-11-20,,,,,5,41,-2,29,6,43,-3,26,,,,,2.0,LOW,L,Low,0,Precipitation is not expected,07:28,16:04,,,,,2,LOW,L,Low,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,16,10,2643743,Greater London
2024-11-19T21:45:00+00:00,2024-11-20T08:00:53.437Z,Sunny and light winds,18,11,2024-11-21,,,,,4,40,-1,30,6,43,-3,27,,,,,2.0,LOW,L,Low,0,Precipitation is not expected,07:30,16:03,,,,,2,LOW,L,Low,1,Sunny,Light winds from the north west,NW,NW,North Westerly,10,6,2643743,Greater London
2024-11-19T21:45:00+00:00,2024-11-20T08:00:53.437Z,Sunny and a gentle breeze,37,23,2024-11-22,,,,,6,42,0,32,7,44,-2,28,,,,,2.0,LOW,L,Low,5,Low chance of precipitation,07:31,16:02,,,,,2,LOW,L,Low,1,Sunny,A gentle breeze from the west,W,W,Westerly,16,10,2643743,Greater London
2024-11-19T21:45:00+00:00,2024-11-20T08:00:53.437Z,Light rain and a moderate breeze,62,38,2024-11-23,,,,,13,55,12,54,15,59,10,51,,,,,2.0,LOW,L,Low,70,Chance of precipitation,07:33,16:01,,,,,1,LOW,L,Low,12,Light Rain,A moderate breeze from the south,S,S,Southerly,29,18,2643743,Greater London
2024-11-19T21:45:00+00:00,2024-11-20T08:00:53.437Z,Gusty winds and rain,68,42,2024-11-24,,,,,15,59,11,51,17,62,9,47,,,,,2.0,LOW,L,Low,70,Chance of precipitation,07:34,16:00,,,,,1,LOW,L,Low,12,Light Rain,Gusty winds from the south west,SW,SW,South Westerly,30,19,2643743,Greater London
2024-11-19T21:45:00+00:00,2024-11-20T08:00:53.437Z,Light rain and a gentle breeze,44,27,2024-11-25,,,,,12,54,6,42,14,57,3,37,,,,,,,,,37,Chance of precipitation,07:36,15:59,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,18,11,2643743,Greater London
2024-11-19T21:45:00+00:00,2024-11-20T08:00:53.437Z,Sunny intervals and light winds,26,16,2024-11-26,,,,,9,49,4,39,11,52,1,33,,,,,,,,,13,Low chance of precipitation,07:37,15:58,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the west,W,W,Westerly,10,6,2643743,Greater London
2024-11-19T21:45:00+00:00,2024-11-20T08:00:53.437Z,Sunny intervals and light winds,16,10,2024-11-27,,,,,9,47,4,39,10,51,2,35,,,,,,,,,35,Chance of precipitation,07:39,15:57,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,6,4,2643743,Greater London
2024-11-20T08:00:53+00:00,2024-11-20T08:00:53.437Z,Sunny intervals and light winds,16,10,2024-11-28,,,,,9,49,5,41,12,53,2,36,,,,,,,,,27,Low chance of precipitation,07:40,15:57,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,6,4,2643743,Greater London
2024-11-20T08:00:53+00:00,2024-11-20T08:00:53.437Z,Sunny intervals and light winds,19,12,2024-11-29,,,,,9,49,5,42,12,54,2,36,,,,,,,,,24,Low chance of precipitation,07:42,15:56,,,,,1,LOW,L,Low,3,Sunny Intervals,Light winds from the north east,NE,NE,North Easterly,8,5,2643743,Greater London
