issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2022-08-04T22:05:00+01:00,2022-08-05T02:02:22.522+01:00,Partly cloudy and a gentle breeze,23,14,2022-08-04,,,,,19,65,9,47,19,67,8,46,1.0,LOW,L,Low,2.0,LOW,L,Low,14,Low chance of precipitation,05:22,21:15,,,,,0,LOW,L,Low,2,Partly Cloudy,A gentle breeze from the west,W,W,Westerly,13,8,2650225,Edinburgh
2022-08-04T22:05:00+01:00,2022-08-05T02:02:22.522+01:00,Sunny intervals and a moderate breeze,36,23,2022-08-05,,,,,19,65,9,49,19,67,8,47,1.0,LOW,L,Low,2.0,LOW,L,Low,24,Low chance of precipitation,05:24,21:13,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2650225,Edinburgh
2022-08-04T22:05:00+01:00,2022-08-05T02:02:22.522+01:00,Light cloud and a moderate breeze,43,27,2022-08-06,,,,,17,63,13,55,18,64,12,54,1.0,LOW,L,Low,2.0,LOW,L,Low,19,Low chance of precipitation,05:26,21:11,,,,,2,LOW,L,Low,7,Light Cloud,A moderate breeze from the south west,SW,SW,South Westerly,26,16,2650225,Edinburgh
2022-08-04T22:05:00+01:00,2022-08-05T02:02:22.522+01:00,Light cloud and a moderate breeze,45,28,2022-08-07,,,,,20,67,11,53,20,69,10,51,1.0,LOW,L,Low,2.0,LOW,L,Low,20,Low chance of precipitation,05:28,21:08,,,,,3,MODERATE,M,Moderate,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,26,16,2650225,Edinburgh
2022-08-04T22:05:00+01:00,2022-08-05T02:02:22.522+01:00,Light cloud and a gentle breeze,33,20,2022-08-08,,,,,21,69,12,53,21,71,10,50,1.0,LOW,L,Low,2.0,LOW,L,Low,6,Low chance of precipitation,05:30,21:06,,,,,3,MODERATE,M,Moderate,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,19,12,2650225,Edinburgh
2022-08-04T22:05:00+01:00,2022-08-05T02:02:22.522+01:00,Sunny intervals and a gentle breeze,30,19,2022-08-09,,,,,22,72,13,55,23,74,12,53,,,,,,,,,14,Low chance of precipitation,05:31,21:04,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2650225,Edinburgh
2022-08-04T22:05:00+01:00,2022-08-05T02:02:22.522+01:00,Sunny intervals and a gentle breeze,28,18,2022-08-10,,,,,23,73,13,56,25,77,12,53,,,,,,,,,14,Low chance of precipitation,05:33,21:02,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2650225,Edinburgh
2022-08-04T22:05:00+01:00,2022-08-05T02:02:22.522+01:00,Sunny intervals and a gentle breeze,27,17,2022-08-11,,,,,23,73,13,56,25,76,12,53,,,,,,,,,16,Low chance of precipitation,05:35,21:00,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,16,10,2650225,Edinburgh
2022-08-05T02:02:22+01:00,2022-08-05T02:02:22.522+01:00,Sunny intervals and a gentle breeze,29,18,2022-08-12,,,,,21,71,13,55,24,75,11,52,,,,,,,,,16,Low chance of precipitation,05:37,20:57,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,17,11,2650225,Edinburgh
2022-08-05T02:02:22+01:00,2022-08-05T02:02:22.522+01:00,Sunny intervals and a gentle breeze,27,17,2022-08-13,,,,,21,70,13,56,24,75,11,53,,,,,,,,,17,Low chance of precipitation,05:39,20:55,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the east,E,E,Easterly,16,10,2650225,Edinburgh
2022-08-05T02:02:22+01:00,2022-08-05T02:02:22.522+01:00,Light rain showers and a gentle breeze,29,18,2022-08-14,,,,,20,68,12,54,22,72,10,51,,,,,,,,,32,Chance of precipitation,05:41,20:53,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the west,W,W,Westerly,17,11,2650225,Edinburgh
2022-08-05T02:02:22+01:00,2022-08-05T02:02:22.522+01:00,Light rain showers and a gentle breeze,28,17,2022-08-15,,,,,19,66,11,53,21,71,9,49,,,,,,,,,35,Chance of precipitation,05:43,20:50,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the north west,NW,NW,North Westerly,17,11,2650225,Edinburgh
2022-08-05T02:02:22+01:00,2022-08-05T02:02:22.522+01:00,Sunny intervals and a gentle breeze,33,20,2022-08-16,,,,,19,66,11,52,22,71,9,47,,,,,,,,,24,Low chance of precipitation,05:45,20:48,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,19,12,2650225,Edinburgh
2022-08-05T02:02:22+01:00,2022-08-05T02:02:22.522+01:00,Sunny intervals and a gentle breeze,33,21,2022-08-17,,,,,19,66,11,52,21,71,9,48,,,,,,,,,22,Low chance of precipitation,05:47,20:46,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,20,12,2650225,Edinburgh
