issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2022-11-24T12:00:00+03:00,2022-11-24T19:00:40.906+03:00,Thundery showers and a gentle breeze,24,15,2022-11-24,,,,,30,87,22,71,31,88,21,70,,,,,,,,,50,Chance of precipitation,06:40,17:40,,,,,0,LOW,L,Low,28,Thundery Showers,A gentle breeze from the north east,NE,NE,North Easterly,17,11,105343,Jeddah
2022-11-24T12:00:00+03:00,2022-11-24T19:00:40.906+03:00,Thundery showers and a gentle breeze,29,18,2022-11-25,,,,,30,87,22,71,31,88,21,70,,,,,,,,,33,Chance of precipitation,06:40,17:40,,,,,5,MODERATE,M,Moderate,29,Thundery Showers,A gentle breeze from the west,W,W,Westerly,17,10,105343,Jeddah
2022-11-24T12:00:00+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a moderate breeze,40,25,2022-11-26,,,,,31,87,21,70,31,89,20,68,,,,,,,,,1,Low chance of precipitation,06:41,17:40,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north west,NW,NW,North Westerly,22,14,105343,Jeddah
2022-11-24T12:00:00+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a gentle breeze,31,19,2022-11-27,,,,,31,89,22,71,32,90,21,70,,,,,,,,,1,Low chance of precipitation,06:42,17:40,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the north,N,N,Northerly,16,10,105343,Jeddah
2022-11-24T12:00:00+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a gentle breeze,31,19,2022-11-28,,,,,32,90,23,73,33,91,22,71,,,,,,,,,0,Precipitation is not expected,06:42,17:40,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the south west,SW,SW,South Westerly,17,11,105343,Jeddah
2022-11-24T12:00:00+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a moderate breeze,45,28,2022-11-29,,,,,34,93,23,74,35,95,22,72,,,,,,,,,0,Precipitation is not expected,06:43,17:40,,,,,7,HIGH,H,High,1,Sunny,A moderate breeze from the south,S,S,Southerly,27,17,105343,Jeddah
2022-11-24T12:00:00+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a moderate breeze,38,24,2022-11-30,,,,,33,92,23,73,35,95,22,71,,,,,,,,,0,Precipitation is not expected,06:44,17:40,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the south west,SW,SW,South Westerly,22,14,105343,Jeddah
2022-11-24T12:00:00+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a moderate breeze,33,20,2022-12-01,,,,,33,91,22,72,34,93,21,70,,,,,,,,,4,Low chance of precipitation,06:44,17:40,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the west,W,W,Westerly,20,13,105343,Jeddah
2022-11-24T19:00:40+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a moderate breeze,37,23,2022-12-02,,,,,33,91,22,71,34,93,21,69,,,,,,,,,1,Low chance of precipitation,06:45,17:40,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north,N,N,Northerly,22,14,105343,Jeddah
2022-11-24T19:00:40+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a moderate breeze,36,22,2022-12-03,,,,,33,91,22,72,33,92,21,69,,,,,,,,,0,Precipitation is not expected,06:46,17:40,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north,N,N,Northerly,21,13,105343,Jeddah
2022-11-24T19:00:40+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a gentle breeze,34,21,2022-12-04,,,,,33,91,22,72,33,92,21,69,,,,,,,,,6,Low chance of precipitation,06:46,17:40,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the north,N,N,Northerly,20,12,105343,Jeddah
2022-11-24T19:00:40+03:00,2022-11-24T19:00:40.906+03:00,Sunny and a moderate breeze,35,22,2022-12-05,,,,,32,89,22,71,33,91,20,68,,,,,,,,,1,Low chance of precipitation,06:47,17:40,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north,N,N,Northerly,21,13,105343,Jeddah
