issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-11-26T22:00:00+01:00,2023-11-27T09:09:45.732+01:00,Light rain and a gentle breeze,41,26,2023-11-27,,,,,9,48,6,42,9,49,5,41,,,,,,,,,96,Precipitation is expected,08:17,16:59,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2988507,Paris
2023-11-26T22:00:00+01:00,2023-11-27T09:09:45.732+01:00,Sunny intervals and a gentle breeze,32,20,2023-11-28,,,,,7,45,1,35,9,48,0,33,,,,,,,,,21,Low chance of precipitation,08:18,16:58,,,,,2,LOW,L,Low,3,Sunny Intervals,A gentle breeze from the north,N,N,Northerly,15,9,2988507,Paris
2023-11-26T22:00:00+01:00,2023-11-27T09:09:45.732+01:00,Sunny intervals and light winds,22,14,2023-11-29,,,,,7,45,3,37,8,46,-2,29,,,,,,,,,0,Precipitation is not expected,08:19,16:58,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the south,S,S,Southerly,10,6,2988507,Paris
2023-11-26T22:00:00+01:00,2023-11-27T09:09:45.732+01:00,Light rain and a moderate breeze,50,31,2023-11-30,,,,,9,48,4,39,11,53,1,33,,,,,,,,,70,Chance of precipitation,08:21,16:57,,,,,1,LOW,L,Low,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2988507,Paris
2023-11-26T22:00:00+01:00,2023-11-27T09:09:45.732+01:00,Light rain and a gentle breeze,35,22,2023-12-01,,,,,7,44,1,34,8,47,-2,28,,,,,,,,,70,Chance of precipitation,08:22,16:57,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the west,W,W,Westerly,16,10,2988507,Paris
2023-11-26T22:00:00+01:00,2023-11-27T09:09:45.732+01:00,Sunny intervals and a gentle breeze,31,19,2023-12-02,,,,,6,43,0,32,8,47,-2,28,,,,,,,,,23,Low chance of precipitation,08:23,16:56,,,,,2,LOW,L,Low,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,17,11,2988507,Paris
2023-11-26T22:00:00+01:00,2023-11-27T09:09:45.732+01:00,Drizzle and a gentle breeze,30,19,2023-12-03,,,,,6,43,2,35,8,47,-3,27,,,,,,,,,35,Chance of precipitation,08:25,16:56,,,,,2,LOW,L,Low,11,Drizzle,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2988507,Paris
2023-11-26T22:00:00+01:00,2023-11-27T09:09:45.732+01:00,Light rain and a gentle breeze,34,21,2023-12-04,,,,,7,45,3,38,9,49,1,35,,,,,,,,,70,Chance of precipitation,08:26,16:55,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,14,9,2988507,Paris
2023-11-27T09:09:45+01:00,2023-11-27T09:09:45.732+01:00,Light rain and light winds,22,14,2023-12-05,,,,,6,43,1,33,7,45,-1,30,,,,,,,,,64,Chance of precipitation,08:27,16:55,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the north west,NW,NW,North Westerly,10,6,2988507,Paris
2023-11-27T09:09:45+01:00,2023-11-27T09:09:45.732+01:00,Sunny intervals and light winds,22,14,2023-12-06,,,,,7,44,1,35,9,48,-1,30,,,,,,,,,0,Precipitation is not expected,08:28,16:55,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the south,S,S,Southerly,9,6,2988507,Paris
