issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-07-23T10:51:00+01:00,2023-07-23T17:01:25.291+01:00,Light rain and a moderate breeze,33,21,2023-07-23,,,,,18,65,15,58,20,69,14,57,1.0,LOW,L,Low,2.0,LOW,L,Low,47,Chance of precipitation,05:11,21:02,,,,,2,LOW,L,Low,39,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,20,13,2634341,City of Westminster
2023-07-23T10:51:00+01:00,2023-07-23T17:01:25.291+01:00,Light rain and a gentle breeze,29,18,2023-07-24,,,,,18,65,11,51,20,69,9,49,1.0,LOW,L,Low,3.0,LOW,L,Low,75,High chance of precipitation,05:12,21:01,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the north,N,N,Northerly,17,11,2634341,City of Westminster
2023-07-23T10:51:00+01:00,2023-07-23T17:01:25.291+01:00,Sunny intervals and a gentle breeze,24,15,2023-07-25,,,,,20,68,11,51,21,69,9,49,1.0,LOW,L,Low,3.0,LOW,L,Low,13,Low chance of precipitation,05:13,21:00,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,17,11,2634341,City of Westminster
2023-07-23T10:51:00+01:00,2023-07-23T17:01:25.291+01:00,Light rain and a gentle breeze,37,23,2023-07-26,,,,,21,69,16,61,23,74,15,59,1.0,LOW,L,Low,2.0,LOW,L,Low,60,Chance of precipitation,05:15,20:58,,,,,4,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2634341,City of Westminster
2023-07-23T10:51:00+01:00,2023-07-23T17:01:25.291+01:00,Light rain and a moderate breeze,49,30,2023-07-27,,,,,21,70,15,60,24,75,14,58,1.0,LOW,L,Low,2.0,LOW,L,Low,70,Chance of precipitation,05:16,20:57,,,,,3,MODERATE,M,Moderate,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,24,15,2634341,City of Westminster
2023-07-23T10:51:00+01:00,2023-07-23T17:01:25.291+01:00,Light cloud and a moderate breeze,36,23,2023-07-28,,,,,22,72,13,55,23,74,12,54,,,,,,,,,22,Low chance of precipitation,05:18,20:55,,,,,4,MODERATE,M,Moderate,7,Light Cloud,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2634341,City of Westminster
2023-07-23T10:51:00+01:00,2023-07-23T17:01:25.291+01:00,Light rain showers and a moderate breeze,39,24,2023-07-29,,,,,21,70,12,54,23,73,11,53,,,,,,,,,23,Low chance of precipitation,05:19,20:54,,,,,4,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,23,15,2634341,City of Westminster
2023-07-23T10:51:00+01:00,2023-07-23T17:01:25.291+01:00,Sunny intervals and a gentle breeze,34,21,2023-07-30,,,,,22,71,13,56,24,75,12,54,,,,,,,,,24,Low chance of precipitation,05:21,20:52,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,20,12,2634341,City of Westminster
2023-07-23T17:01:25+01:00,2023-07-23T17:01:25.291+01:00,Light rain and a moderate breeze,37,23,2023-07-31,,,,,22,72,15,58,27,80,11,51,,,,,,,,,60,Chance of precipitation,05:22,20:51,,,,,5,MODERATE,M,Moderate,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2634341,City of Westminster
2023-07-23T17:01:25+01:00,2023-07-23T17:01:25.291+01:00,Light rain and a gentle breeze,36,22,2023-08-01,,,,,23,73,15,60,27,81,11,51,,,,,,,,,62,Chance of precipitation,05:24,20:49,,,,,4,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the west,W,W,Westerly,19,12,2634341,City of Westminster
