issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-01-08T21:08:00+00:00,2023-01-09T00:42:18.719Z,Partly cloudy and a moderate breeze,38,24,2023-01-08,,,,,7,45,5,40,8,46,4,39,,,,,2.0,LOW,L,Low,18,Low chance of precipitation,08:44,16:18,,,,,0,LOW,L,Low,2,Partly Cloudy,A moderate breeze from the west,W,W,Westerly,21,13,2655984,Belfast
2023-01-08T21:08:00+00:00,2023-01-09T00:42:18.719Z,Light rain showers and a moderate breeze,53,33,2023-01-09,,,,,7,45,5,40,8,46,4,39,,,,,2.0,LOW,L,Low,43,Chance of precipitation,08:43,16:19,,,,,0,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the west,W,W,Westerly,28,17,2655984,Belfast
2023-01-08T21:08:00+00:00,2023-01-09T00:42:18.719Z,Heavy rain and a fresh breeze,53,33,2023-01-10,,,,,13,55,5,41,13,56,5,40,,,,,2.0,LOW,L,Low,89,High chance of precipitation,08:42,16:21,,,,,0,LOW,L,Low,15,Heavy Rain,A fresh breeze from the south west,SW,SW,South Westerly,32,20,2655984,Belfast
2023-01-08T21:08:00+00:00,2023-01-09T00:42:18.719Z,Light rain showers and a moderate breeze,56,35,2023-01-11,,,,,7,45,6,42,9,47,4,40,,,,,2.0,LOW,L,Low,30,Low chance of precipitation,08:41,16:22,,,,,0,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,29,18,2655984,Belfast
2023-01-08T21:08:00+00:00,2023-01-09T00:42:18.719Z,Light rain showers and a moderate breeze,53,33,2023-01-12,,,,,10,50,5,42,11,52,4,40,,,,,2.0,LOW,L,Low,27,Low chance of precipitation,08:41,16:24,,,,,0,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,28,18,2655984,Belfast
2023-01-08T21:08:00+00:00,2023-01-09T00:42:18.719Z,Light rain showers and a moderate breeze,53,33,2023-01-13,,,,,8,46,5,41,9,48,3,38,,,,,,,,,31,Chance of precipitation,08:40,16:26,,,,,0,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,29,18,2655984,Belfast
2023-01-08T21:08:00+00:00,2023-01-09T00:42:18.719Z,Light rain showers and a moderate breeze,49,31,2023-01-14,,,,,8,46,3,38,9,48,2,35,,,,,,,,,21,Low chance of precipitation,08:39,16:27,,,,,0,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,28,17,2655984,Belfast
2023-01-08T21:08:00+00:00,2023-01-09T00:42:18.719Z,Sunny intervals and a gentle breeze,30,19,2023-01-15,,,,,5,42,2,36,7,44,0,33,,,,,,,,,24,Low chance of precipitation,08:38,16:29,,,,,0,LOW,L,Low,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,17,11,2655984,Belfast
2023-01-09T00:42:18+00:00,2023-01-09T00:42:18.719Z,Light rain and a gentle breeze,36,22,2023-01-16,,,,,6,42,3,38,7,45,1,33,,,,,,,,,32,Chance of precipitation,08:37,16:31,,,,,0,LOW,L,Low,12,Light Rain,A gentle breeze from the west,W,W,Westerly,20,12,2655984,Belfast
2023-01-09T00:42:18+00:00,2023-01-09T00:42:18.719Z,Light rain and a moderate breeze,42,26,2023-01-17,,,,,6,43,3,38,9,47,1,34,,,,,,,,,36,Chance of precipitation,08:36,16:33,,,,,0,LOW,L,Low,12,Light Rain,A moderate breeze from the west,W,W,Westerly,23,15,2655984,Belfast
