issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-05-18T23:00:00+02:00,2023-05-19T10:01:41.683+02:00,Sunny and a gentle breeze,35,22,2023-05-19,,,,,20,68,10,51,22,72,9,48,,,,,,,,,0,Precipitation is not expected,06:04,21:30,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the north,N,N,Northerly,19,12,2988507,Paris
2023-05-18T23:00:00+02:00,2023-05-19T10:01:41.683+02:00,Sunny intervals and a gentle breeze,33,21,2023-05-20,,,,,20,68,11,51,21,70,9,49,,,,,,,,,23,Low chance of precipitation,06:03,21:32,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,19,12,2988507,Paris
2023-05-18T23:00:00+02:00,2023-05-19T10:01:41.683+02:00,Sunny intervals and a gentle breeze,29,18,2023-05-21,,,,,22,72,13,55,25,78,10,50,,,,,,,,,0,Precipitation is not expected,06:02,21:33,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the north,N,N,Northerly,18,11,2988507,Paris
2023-05-18T23:00:00+02:00,2023-05-19T10:01:41.683+02:00,Light cloud and a gentle breeze,22,14,2023-05-22,,,,,22,71,13,55,26,78,11,52,,,,,,,,,10,Low chance of precipitation,06:01,21:34,,,,,4,MODERATE,M,Moderate,7,Light Cloud,A gentle breeze from the north,N,N,Northerly,16,10,2988507,Paris
2023-05-18T23:00:00+02:00,2023-05-19T10:01:41.683+02:00,Light cloud and a gentle breeze,33,21,2023-05-23,,,,,19,67,10,49,22,72,8,47,,,,,,,,,0,Precipitation is not expected,06:00,21:35,,,,,4,MODERATE,M,Moderate,7,Light Cloud,A gentle breeze from the north,N,N,Northerly,20,12,2988507,Paris
2023-05-18T23:00:00+02:00,2023-05-19T10:01:41.683+02:00,Sunny intervals and a gentle breeze,24,15,2023-05-24,,,,,19,66,9,47,21,69,7,44,,,,,,,,,0,Precipitation is not expected,05:59,21:37,,,,,6,HIGH,H,High,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,16,10,2988507,Paris
2023-05-18T23:00:00+02:00,2023-05-19T10:01:41.683+02:00,Sunny and a gentle breeze,23,14,2023-05-25,,,,,21,70,11,51,23,74,9,47,,,,,,,,,0,Precipitation is not expected,05:58,21:38,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,16,10,2988507,Paris
2023-05-18T23:00:00+02:00,2023-05-19T10:01:41.683+02:00,Sunny intervals and a gentle breeze,23,14,2023-05-26,,,,,22,72,12,54,25,77,9,47,,,,,,,,,7,Low chance of precipitation,05:57,21:39,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2988507,Paris
2023-05-19T10:01:41+02:00,2023-05-19T10:01:41.683+02:00,Sunny and a gentle breeze,29,18,2023-05-27,,,,,23,73,12,54,26,79,8,47,,,,,,,,,9,Low chance of precipitation,05:56,21:40,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2988507,Paris
2023-05-19T10:01:41+02:00,2023-05-19T10:01:41.683+02:00,Sunny intervals and a gentle breeze,20,12,2023-05-28,,,,,24,76,13,56,28,83,9,48,,,,,,,,,9,Low chance of precipitation,05:55,21:41,,,,,6,HIGH,H,High,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,17,11,2988507,Paris
2023-05-19T10:01:41+02:00,2023-05-19T10:01:41.683+02:00,Light rain and a gentle breeze,17,11,2023-05-29,,,,,25,77,14,57,30,86,9,48,,,,,,,,,35,Chance of precipitation,05:54,21:42,,,,,6,HIGH,H,High,12,Light Rain,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2988507,Paris
2023-05-19T10:01:41+02:00,2023-05-19T10:01:41.683+02:00,Thundery showers and a gentle breeze,20,13,2023-05-30,,,,,25,77,14,58,30,86,9,48,,,,,,,,,37,Chance of precipitation,05:53,21:43,,,,,7,HIGH,H,High,29,Thundery Showers,A gentle breeze from the north east,NE,NE,North Easterly,17,11,2988507,Paris
2023-05-19T10:01:41+02:00,2023-05-19T10:01:41.683+02:00,Light rain showers and a gentle breeze,28,18,2023-05-31,,,,,24,75,14,57,30,85,8,46,,,,,,,,,15,Low chance of precipitation,05:53,21:44,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2988507,Paris
2023-05-19T10:01:41+02:00,2023-05-19T10:01:41.683+02:00,Light rain showers and a gentle breeze,19,12,2023-06-01,,,,,25,76,14,56,31,87,7,45,,,,,,,,,7,Low chance of precipitation,05:52,21:45,,,,,4,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the north east,NE,NE,North Easterly,17,11,2988507,Paris
