issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-11-04T21:45:00+00:00,2024-11-05T00:01:15.27Z,Partly cloudy and light winds,12,8,2024-11-04,,,,,13,56,8,46,14,58,6,42,,,,,2.0,LOW,L,Low,0,Precipitation is not expected,07:33,16:40,,,,,0,LOW,L,Low,2,Partly Cloudy,Light winds from the east,E,E,Easterly,6,4,2655984,Belfast
2024-11-04T21:45:00+00:00,2024-11-05T00:01:15.27Z,Light cloud and a gentle breeze,28,18,2024-11-05,,,,,13,56,11,52,14,58,10,50,,,,,2.0,LOW,L,Low,23,Low chance of precipitation,07:35,16:38,,,,,1,LOW,L,Low,7,Light Cloud,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2655984,Belfast
2024-11-04T21:45:00+00:00,2024-11-05T00:01:15.27Z,Light cloud and a gentle breeze,26,16,2024-11-06,,,,,16,61,12,54,17,62,11,53,,,,,2.0,LOW,L,Low,23,Low chance of precipitation,07:37,16:36,,,,,1,LOW,L,Low,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,15,9,2655984,Belfast
2024-11-04T21:45:00+00:00,2024-11-05T00:01:15.27Z,Light cloud and a moderate breeze,48,30,2024-11-07,,,,,15,58,11,53,16,60,11,51,,,,,2.0,LOW,L,Low,22,Low chance of precipitation,07:39,16:35,,,,,1,LOW,L,Low,7,Light Cloud,A moderate breeze from the south,S,S,Southerly,27,17,2655984,Belfast
2024-11-04T21:45:00+00:00,2024-11-05T00:01:15.27Z,Light rain and a gentle breeze,34,21,2024-11-08,,,,,14,57,10,51,16,60,8,46,,,,,2.0,LOW,L,Low,68,Chance of precipitation,07:41,16:33,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south east,SE,SE,South Easterly,17,10,2655984,Belfast
2024-11-04T21:45:00+00:00,2024-11-05T00:01:15.27Z,Light cloud and a gentle breeze,21,13,2024-11-09,,,,,15,58,11,52,16,61,9,49,,,,,,,,,22,Low chance of precipitation,07:43,16:31,,,,,1,LOW,L,Low,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,12,8,2655984,Belfast
2024-11-04T21:45:00+00:00,2024-11-05T00:01:15.27Z,Sunny intervals and light winds,17,10,2024-11-10,,,,,15,59,9,48,17,62,7,44,,,,,,,,,22,Low chance of precipitation,07:45,16:29,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the south west,SW,SW,South Westerly,11,7,2655984,Belfast
2024-11-05T00:01:15+00:00,2024-11-05T00:01:15.27Z,Misty and light winds,9,6,2024-11-11,,,,,13,56,8,46,15,60,5,41,,,,,,,,,0,Precipitation is not expected,07:47,16:28,,,,,2,LOW,L,Low,5,Mist,Light winds from the south east,SE,SE,South Easterly,6,4,2655984,Belfast
2024-11-05T00:01:15+00:00,2024-11-05T00:01:15.27Z,Sunny intervals and light winds,15,9,2024-11-12,,,,,14,57,8,47,16,60,5,41,,,,,,,,,0,Precipitation is not expected,07:49,16:26,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the east,E,E,Easterly,8,5,2655984,Belfast
2024-11-05T00:01:15+00:00,2024-11-05T00:01:15.27Z,Sunny and light winds,14,9,2024-11-13,,,,,13,55,6,43,16,60,3,37,,,,,,,,,0,Precipitation is not expected,07:51,16:24,,,,,2,LOW,L,Low,1,Sunny,Light winds from the east,E,E,Easterly,8,5,2655984,Belfast
2024-11-05T00:01:15+00:00,2024-11-05T00:01:15.27Z,Sunny and light winds,10,6,2024-11-14,,,,,12,54,6,43,15,60,3,37,,,,,,,,,15,Low chance of precipitation,07:53,16:23,,,,,2,LOW,L,Low,1,Sunny,Light winds from the south east,SE,SE,South Easterly,9,5,2655984,Belfast
2024-11-05T00:01:15+00:00,2024-11-05T00:01:15.27Z,Light rain and a gentle breeze,30,19,2024-11-15,,,,,12,53,6,43,15,60,2,36,,,,,,,,,36,Chance of precipitation,07:55,16:21,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south,S,S,Southerly,13,8,2655984,Belfast
2024-11-05T00:01:15+00:00,2024-11-05T00:01:15.27Z,Light rain and a gentle breeze,36,22,2024-11-16,,,,,11,52,8,46,15,59,3,38,,,,,,,,,65,Chance of precipitation,07:57,16:19,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,16,10,2655984,Belfast
2024-11-05T00:01:15+00:00,2024-11-05T00:01:15.27Z,Light rain and a gentle breeze,44,27,2024-11-17,,,,,11,51,5,41,15,59,1,33,,,,,,,,,48,Chance of precipitation,07:59,16:18,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the north west,NW,NW,North Westerly,17,11,2655984,Belfast
