issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-08-03T10:45:00+01:00,2024-08-03T17:00:04.076+01:00,Light rain showers and a gentle breeze,29,18,2024-08-03,,,,,17,63,12,53,19,66,11,51,1.0,LOW,L,Low,2.0,LOW,L,Low,53,Chance of precipitation,05:39,21:20,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the west,W,W,Westerly,19,12,2655984,Belfast
2024-08-03T10:45:00+01:00,2024-08-03T17:00:04.076+01:00,Heavy rain and a moderate breeze,40,25,2024-08-04,,,,,17,63,16,60,19,66,15,59,1.0,LOW,L,Low,2.0,LOW,L,Low,70,Chance of precipitation,05:41,21:18,,,,,2,LOW,L,Low,15,Heavy Rain,A moderate breeze from the south,S,S,Southerly,21,13,2655984,Belfast
2024-08-03T10:45:00+01:00,2024-08-03T17:00:04.076+01:00,Light rain showers and a moderate breeze,49,30,2024-08-05,,,,,20,69,11,53,23,73,10,50,4.0,MODERATE,M,Moderate,2.0,LOW,L,Low,70,Chance of precipitation,05:43,21:16,,,,,1,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south,S,S,Southerly,22,14,2655984,Belfast
2024-08-03T10:45:00+01:00,2024-08-03T17:00:04.076+01:00,Light rain showers and a moderate breeze,39,24,2024-08-06,,,,,19,65,12,54,20,67,11,51,4.0,MODERATE,M,Moderate,2.0,LOW,L,Low,34,Chance of precipitation,05:44,21:14,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2655984,Belfast
2024-08-03T10:45:00+01:00,2024-08-03T17:00:04.076+01:00,Light rain and a moderate breeze,46,29,2024-08-07,,,,,18,64,13,56,19,67,12,53,4.0,MODERATE,M,Moderate,2.0,LOW,L,Low,70,Chance of precipitation,05:46,21:12,,,,,3,MODERATE,M,Moderate,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,22,14,2655984,Belfast
2024-08-03T10:45:00+01:00,2024-08-03T17:00:04.076+01:00,Light rain and a moderate breeze,44,27,2024-08-08,,,,,19,67,13,56,21,69,12,54,,,,,,,,,58,Chance of precipitation,05:48,21:10,,,,,2,LOW,L,Low,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,23,14,2655984,Belfast
2024-08-03T10:45:00+01:00,2024-08-03T17:00:04.076+01:00,Light cloud and a moderate breeze,42,26,2024-08-09,,,,,19,66,11,52,20,69,10,50,,,,,,,,,30,Low chance of precipitation,05:50,21:07,,,,,4,MODERATE,M,Moderate,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,23,15,2655984,Belfast
2024-08-03T10:45:00+01:00,2024-08-03T17:00:04.076+01:00,Light rain and a moderate breeze,35,22,2024-08-10,,,,,18,65,11,51,20,67,9,49,,,,,,,,,59,Chance of precipitation,05:52,21:05,,,,,5,MODERATE,M,Moderate,12,Light Rain,A moderate breeze from the west,W,W,Westerly,20,13,2655984,Belfast
2024-08-03T17:00:04+01:00,2024-08-03T17:00:04.076+01:00,Light rain showers and a gentle breeze,24,15,2024-08-11,,,,,17,63,11,52,20,68,9,47,,,,,,,,,65,Chance of precipitation,05:53,21:03,,,,,2,LOW,L,Low,10,Light Rain Showers,A gentle breeze from the west,W,W,Westerly,16,10,2655984,Belfast
2024-08-03T17:00:04+01:00,2024-08-03T17:00:04.076+01:00,Light rain and a moderate breeze,49,30,2024-08-12,,,,,17,63,9,49,20,67,6,43,,,,,,,,,52,Chance of precipitation,05:55,21:01,,,,,4,MODERATE,M,Moderate,12,Light Rain,A moderate breeze from the west,W,W,Westerly,20,13,2655984,Belfast
