issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-03-13T21:45:00+00:00,2024-03-14T08:00:38.096Z,Light rain showers and a moderate breeze,50,31,2024-03-14,,,,,16,61,11,52,17,62,11,51,,,,,3.0,LOW,L,Low,38,Chance of precipitation,06:16,18:05,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the south,S,S,Southerly,25,16,2643743,Greater London
2024-03-13T21:45:00+00:00,2024-03-14T08:00:38.096Z,Light rain and a moderate breeze,54,33,2024-03-15,,,,,15,58,6,42,15,60,3,38,,,,,3.0,LOW,L,Low,62,Chance of precipitation,06:13,18:06,,,,,3,MODERATE,M,Moderate,12,Light Rain,A moderate breeze from the south west,SW,SW,South Westerly,27,17,2643743,Greater London
2024-03-13T21:45:00+00:00,2024-03-14T08:00:38.096Z,Sunny intervals and a gentle breeze,27,17,2024-03-16,,,,,13,56,10,51,14,58,10,49,,,,,3.0,LOW,L,Low,0,Precipitation is not expected,06:11,18:08,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the south,S,S,Southerly,17,11,2643743,Greater London
2024-03-13T21:45:00+00:00,2024-03-14T08:00:38.096Z,Light rain showers and a gentle breeze,29,18,2024-03-17,,,,,15,60,9,48,17,62,7,45,,,,,3.0,LOW,L,Low,71,High chance of precipitation,06:09,18:10,,,,,2,LOW,L,Low,10,Light Rain Showers,A gentle breeze from the south west,SW,SW,South Westerly,18,11,2643743,Greater London
2024-03-13T21:45:00+00:00,2024-03-14T08:00:38.096Z,Light rain and a gentle breeze,24,15,2024-03-18,,,,,15,59,9,49,17,62,6,43,,,,,3.0,LOW,L,Low,36,Chance of precipitation,06:07,18:11,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,14,9,2643743,Greater London
2024-03-13T21:45:00+00:00,2024-03-14T08:00:38.096Z,Light cloud and a moderate breeze,44,27,2024-03-19,,,,,16,60,9,48,17,63,7,45,,,,,,,,,25,Low chance of precipitation,06:04,18:13,,,,,2,LOW,L,Low,7,Light Cloud,A moderate breeze from the south west,SW,SW,South Westerly,24,15,2643743,Greater London
2024-03-13T21:45:00+00:00,2024-03-14T08:00:38.096Z,Light rain showers and a gentle breeze,24,15,2024-03-20,,,,,15,59,7,45,18,65,3,38,,,,,,,,,49,Chance of precipitation,06:02,18:15,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the south,S,S,Southerly,16,10,2643743,Greater London
2024-03-13T21:45:00+00:00,2024-03-14T08:00:38.096Z,Light rain and a gentle breeze,37,23,2024-03-21,,,,,13,55,6,42,15,60,3,37,,,,,,,,,68,Chance of precipitation,06:00,18:16,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the north west,NW,NW,North Westerly,19,12,2643743,Greater London
2024-03-14T08:00:38+00:00,2024-03-14T08:00:38.096Z,Light cloud and a gentle breeze,24,15,2024-03-22,,,,,13,56,6,43,16,61,3,38,,,,,,,,,21,Low chance of precipitation,05:57,18:18,,,,,2,LOW,L,Low,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2643743,Greater London
2024-03-14T08:00:38+00:00,2024-03-14T08:00:38.096Z,Drizzle and a gentle breeze,29,18,2024-03-23,,,,,14,56,6,42,17,62,2,36,,,,,,,,,47,Chance of precipitation,05:55,18:20,,,,,3,MODERATE,M,Moderate,11,Drizzle,A gentle breeze from the west,W,W,Westerly,16,10,2643743,Greater London
