issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-12-04T09:54:00+00:00,2023-12-04T16:10:02.55Z,Light rain and a gentle breeze,26,16,2023-12-04,,,,,7,45,5,41,8,46,5,40,,,,,2.0,LOW,L,Low,72,High chance of precipitation,07:47,15:53,,,,,0,LOW,L,Low,12,Light Rain,A gentle breeze from the east,E,E,Easterly,14,9,2634341,City of Westminster
2023-12-04T09:54:00+00:00,2023-12-04T16:10:02.55Z,Light rain and a gentle breeze,29,18,2023-12-05,,,,,7,45,0,32,8,46,-3,27,,,,,1.0,LOW,L,Low,71,High chance of precipitation,07:49,15:53,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the north west,NW,NW,North Westerly,15,9,2634341,City of Westminster
2023-12-04T09:54:00+00:00,2023-12-04T16:10:02.55Z,Misty and light winds,17,11,2023-12-06,,,,,5,41,4,39,7,45,2,36,,,,,2.0,LOW,L,Low,0,Precipitation is not expected,07:50,15:53,,,,,1,LOW,L,Low,5,Mist,Light winds from the south west,SW,SW,South Westerly,12,7,2634341,City of Westminster
2023-12-04T09:54:00+00:00,2023-12-04T16:10:02.55Z,Light rain and a moderate breeze,54,34,2023-12-07,,,,,9,49,7,44,12,53,5,41,,,,,2.0,LOW,L,Low,70,Chance of precipitation,07:51,15:52,,,,,1,LOW,L,Low,12,Light Rain,A moderate breeze from the south,S,S,Southerly,24,15,2634341,City of Westminster
2023-12-04T09:54:00+00:00,2023-12-04T16:10:02.55Z,Light rain and a gentle breeze,33,20,2023-12-08,,,,,10,50,6,42,12,54,4,39,,,,,2.0,LOW,L,Low,68,Chance of precipitation,07:52,15:52,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2634341,City of Westminster
2023-12-04T09:54:00+00:00,2023-12-04T16:10:02.55Z,Light rain and a gentle breeze,35,22,2023-12-09,,,,,10,49,7,45,13,56,3,38,,,,,,,,,47,Chance of precipitation,07:53,15:52,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,14,9,2634341,City of Westminster
2023-12-04T09:54:00+00:00,2023-12-04T16:10:02.55Z,Light rain showers and a moderate breeze,53,33,2023-12-10,,,,,11,51,7,45,14,57,5,42,,,,,,,,,59,Chance of precipitation,07:54,15:52,,,,,1,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2634341,City of Westminster
2023-12-04T09:54:00+00:00,2023-12-04T16:10:02.55Z,Light rain and a gentle breeze,48,30,2023-12-11,,,,,11,52,5,41,13,56,0,32,,,,,,,,,51,Chance of precipitation,07:56,15:51,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2634341,City of Westminster
2023-12-04T16:10:02+00:00,2023-12-04T16:10:02.55Z,Light rain and light winds,29,18,2023-12-12,,,,,10,49,5,40,14,57,1,33,,,,,,,,,32,Chance of precipitation,07:57,15:51,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the south west,SW,SW,South Westerly,12,7,2634341,City of Westminster
2023-12-04T16:10:02+00:00,2023-12-04T16:10:02.55Z,Light rain and light winds,23,15,2023-12-13,,,,,8,47,3,38,13,55,-1,29,,,,,,,,,44,Chance of precipitation,07:58,15:51,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the west,W,W,Westerly,9,6,2634341,City of Westminster
