issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-06-04T22:55:00+01:00,2023-06-05T01:41:09.661+01:00,A clear sky and light winds,9,6,2023-06-04,,,,,22,71,12,53,23,74,10,51,6.0,HIGH,H,High,3.0,LOW,L,Low,0,Precipitation is not expected,04:52,21:52,,,,,0,LOW,L,Low,0,Clear Sky,Light winds from the north east,NE,NE,North Easterly,5,3,2655984,Belfast
2023-06-04T22:55:00+01:00,2023-06-05T01:41:09.661+01:00,Sunny and light winds,17,11,2023-06-05,,,,,22,71,10,49,23,74,9,47,6.0,HIGH,H,High,3.0,LOW,L,Low,0,Precipitation is not expected,04:52,21:53,,,,,7,HIGH,H,High,1,Sunny,Light winds from the east,E,E,Easterly,12,7,2655984,Belfast
2023-06-04T22:55:00+01:00,2023-06-05T01:41:09.661+01:00,Sunny and a gentle breeze,17,11,2023-06-06,,,,,21,70,9,48,23,73,8,47,6.0,HIGH,H,High,3.0,LOW,L,Low,0,Precipitation is not expected,04:51,21:54,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the east,E,E,Easterly,13,8,2655984,Belfast
2023-06-04T22:55:00+01:00,2023-06-05T01:41:09.661+01:00,Sunny and a gentle breeze,18,11,2023-06-07,,,,,20,67,9,49,21,70,9,48,6.0,HIGH,H,High,3.0,LOW,L,Low,0,Precipitation is not expected,04:50,21:55,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the east,E,E,Easterly,14,9,2655984,Belfast
2023-06-04T22:55:00+01:00,2023-06-05T01:41:09.661+01:00,Sunny and a gentle breeze,26,16,2023-06-08,,,,,19,66,10,50,20,68,9,48,6.0,HIGH,H,High,3.0,LOW,L,Low,0,Precipitation is not expected,04:50,21:56,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the east,E,E,Easterly,18,11,2655984,Belfast
2023-06-04T22:55:00+01:00,2023-06-05T01:41:09.661+01:00,Sunny and a moderate breeze,31,19,2023-06-09,,,,,19,67,11,52,21,69,9,48,,,,,,,,,0,Precipitation is not expected,04:49,21:57,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the east,E,E,Easterly,20,13,2655984,Belfast
2023-06-04T22:55:00+01:00,2023-06-05T01:41:09.661+01:00,Sunny and a gentle breeze,29,18,2023-06-10,,,,,21,69,13,56,25,77,12,53,,,,,,,,,30,Low chance of precipitation,04:49,21:58,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the east,E,E,Easterly,18,11,2655984,Belfast
2023-06-04T22:55:00+01:00,2023-06-05T01:41:09.661+01:00,Sunny and a gentle breeze,23,14,2023-06-11,,,,,23,73,13,56,26,79,12,53,,,,,,,,,20,Low chance of precipitation,04:48,21:59,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,15,9,2655984,Belfast
2023-06-05T01:41:09+01:00,2023-06-05T01:41:09.661+01:00,Sunny and a gentle breeze,23,14,2023-06-12,,,,,23,73,13,56,24,76,12,53,,,,,,,,,7,Low chance of precipitation,04:48,21:59,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,13,8,2655984,Belfast
2023-06-05T01:41:09+01:00,2023-06-05T01:41:09.661+01:00,Light rain and a gentle breeze,25,16,2023-06-13,,,,,23,73,14,57,25,76,11,53,,,,,,,,,39,Chance of precipitation,04:47,22:00,,,,,6,HIGH,H,High,12,Light Rain,A gentle breeze from the east,E,E,Easterly,13,8,2655984,Belfast
