issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-03-09T04:41:00-05:00,2024-03-09T11:01:09.465-05:00,Heavy rain and a moderate breeze,43,27,2024-03-09,,,,,13,55,8,46,14,57,6,43,,,,,,,,,90,High chance of precipitation,06:28,18:10,,,,,1,LOW,L,Low,15,Heavy Rain,A moderate breeze from the south east,SE,SE,South Easterly,24,15,4140963,Washington DC
2024-03-09T04:41:00-05:00,2024-03-09T11:01:09.465-05:00,Sunny intervals and a fresh breeze,63,39,2024-03-10,,,,,9,49,3,37,11,52,1,33,,,,,,,,,10,Low chance of precipitation,07:26,19:11,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A fresh breeze from the west,W,W,Westerly,34,21,4140963,Washington DC
2024-03-09T04:41:00-05:00,2024-03-09T11:01:09.465-05:00,Sunny and a fresh breeze,63,39,2024-03-11,,,,,13,55,4,39,14,57,2,36,,,,,,,,,0,Precipitation is not expected,07:25,19:12,,,,,6,HIGH,H,High,1,Sunny,A fresh breeze from the north west,NW,NW,North Westerly,34,21,4140963,Washington DC
2024-03-09T04:41:00-05:00,2024-03-09T11:01:09.465-05:00,Sunny and a gentle breeze,35,22,2024-03-12,,,,,20,68,7,44,21,70,4,39,,,,,,,,,0,Precipitation is not expected,07:23,19:13,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the west,W,W,Westerly,20,12,4140963,Washington DC
2024-03-09T04:41:00-05:00,2024-03-09T11:01:09.465-05:00,Sunny and a gentle breeze,18,11,2024-03-13,,,,,21,71,8,47,23,74,7,44,,,,,,,,,0,Precipitation is not expected,07:21,19:14,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,14,9,4140963,Washington DC
2024-03-09T04:41:00-05:00,2024-03-09T11:01:09.465-05:00,Sunny and a gentle breeze,23,14,2024-03-14,,,,,24,75,12,53,26,78,9,47,,,,,,,,,4,Low chance of precipitation,07:20,19:15,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the south,S,S,Southerly,15,9,4140963,Washington DC
2024-03-09T04:41:00-05:00,2024-03-09T11:01:09.465-05:00,Light rain and a gentle breeze,36,23,2024-03-15,,,,,23,73,14,56,26,79,10,50,,,,,,,,,41,Chance of precipitation,07:18,19:16,,,,,5,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,18,11,4140963,Washington DC
2024-03-09T04:41:00-05:00,2024-03-09T11:01:09.465-05:00,Sunny intervals and a gentle breeze,32,20,2024-03-16,,,,,20,69,10,51,24,75,7,44,,,,,,,,,36,Chance of precipitation,07:17,19:17,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,18,11,4140963,Washington DC
2024-03-09T11:01:09-05:00,2024-03-09T11:01:09.465-05:00,Light rain and a gentle breeze,37,23,2024-03-17,,,,,17,63,6,43,21,70,2,36,,,,,,,,,56,Chance of precipitation,07:15,19:18,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the north west,NW,NW,North Westerly,19,12,4140963,Washington DC
2024-03-09T11:01:09-05:00,2024-03-09T11:01:09.465-05:00,Light rain showers and a moderate breeze,34,21,2024-03-18,,,,,14,57,5,40,18,64,0,32,,,,,,,,,23,Low chance of precipitation,07:14,19:19,,,,,6,HIGH,H,High,10,Light Rain Showers,A moderate breeze from the north west,NW,NW,North Westerly,22,14,4140963,Washington DC
