issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-04-24T22:42:00+01:00,2024-04-25T09:00:15.542+01:00,Light rain and a gentle breeze,32,20,2024-04-25,,,,,13,55,5,41,14,57,4,40,4.0,MODERATE,M,Moderate,3.0,LOW,L,Low,49,Chance of precipitation,05:55,20:27,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the west,W,W,Westerly,16,10,2653822,Cardiff
2024-04-24T22:42:00+01:00,2024-04-25T09:00:15.542+01:00,Light cloud and a gentle breeze,34,21,2024-04-26,,,,,12,53,5,42,13,56,5,41,4.0,MODERATE,M,Moderate,3.0,LOW,L,Low,0,Precipitation is not expected,05:53,20:29,,,,,3,MODERATE,M,Moderate,7,Light Cloud,A gentle breeze from the east,E,E,Easterly,17,10,2653822,Cardiff
2024-04-24T22:42:00+01:00,2024-04-25T09:00:15.542+01:00,Light rain and a moderate breeze,46,28,2024-04-27,,,,,11,51,7,45,12,54,6,43,4.0,MODERATE,M,Moderate,3.0,LOW,L,Low,54,Chance of precipitation,05:51,20:30,,,,,2,LOW,L,Low,12,Light Rain,A moderate breeze from the north east,NE,NE,North Easterly,24,15,2653822,Cardiff
2024-04-24T22:42:00+01:00,2024-04-25T09:00:15.542+01:00,Light rain and a gentle breeze,36,22,2024-04-28,,,,,12,54,4,40,14,57,2,36,4.0,MODERATE,M,Moderate,3.0,LOW,L,Low,70,Chance of precipitation,05:49,20:32,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the north,N,N,Northerly,17,10,2653822,Cardiff
2024-04-24T22:42:00+01:00,2024-04-25T09:00:15.542+01:00,Sunny intervals and a gentle breeze,37,23,2024-04-29,,,,,14,58,6,43,15,59,5,41,4.0,MODERATE,M,Moderate,3.0,LOW,L,Low,16,Low chance of precipitation,05:47,20:34,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the south west,SW,SW,South Westerly,17,10,2653822,Cardiff
2024-04-24T22:42:00+01:00,2024-04-25T09:00:15.542+01:00,Drizzle and a moderate breeze,37,23,2024-04-30,,,,,15,59,8,47,17,63,7,45,,,,,,,,,44,Chance of precipitation,05:45,20:35,,,,,4,MODERATE,M,Moderate,11,Drizzle,A moderate breeze from the south east,SE,SE,South Easterly,21,13,2653822,Cardiff
2024-04-24T22:42:00+01:00,2024-04-25T09:00:15.542+01:00,Light rain showers and a gentle breeze,36,22,2024-05-01,,,,,16,60,9,49,18,65,8,46,,,,,,,,,22,Low chance of precipitation,05:44,20:37,,,,,4,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the east,E,E,Easterly,19,12,2653822,Cardiff
2024-04-24T22:42:00+01:00,2024-04-25T09:00:15.542+01:00,Light rain showers and a gentle breeze,29,18,2024-05-02,,,,,15,59,9,48,18,64,8,46,,,,,,,,,70,Chance of precipitation,05:42,20:38,,,,,4,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2653822,Cardiff
2024-04-25T09:00:15+01:00,2024-04-25T09:00:15.542+01:00,Light rain and a gentle breeze,22,14,2024-05-03,,,,,15,59,9,48,17,62,7,45,,,,,,,,,70,Chance of precipitation,05:40,20:40,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the north west,NW,NW,North Westerly,13,8,2653822,Cardiff
2024-04-25T09:00:15+01:00,2024-04-25T09:00:15.542+01:00,Light rain and a gentle breeze,38,24,2024-05-04,,,,,15,59,9,48,17,62,7,44,,,,,,,,,71,High chance of precipitation,05:38,20:42,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,17,11,2653822,Cardiff
2024-04-25T09:00:15+01:00,2024-04-25T09:00:15.542+01:00,Light cloud and light winds,20,13,2024-05-05,,,,,15,59,7,45,17,63,5,41,,,,,,,,,23,Low chance of precipitation,05:36,20:43,,,,,3,MODERATE,M,Moderate,7,Light Cloud,Light winds from the west,W,W,Westerly,12,7,2653822,Cardiff
2024-04-25T09:00:15+01:00,2024-04-25T09:00:15.542+01:00,Light rain and a gentle breeze,27,17,2024-05-06,,,,,15,59,7,45,18,64,5,40,,,,,,,,,35,Chance of precipitation,05:34,20:45,,,,,5,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the west,W,W,Westerly,13,8,2653822,Cardiff
2024-04-25T09:00:15+01:00,2024-04-25T09:00:15.542+01:00,Light rain and a gentle breeze,29,18,2024-05-07,,,,,15,59,8,46,18,65,5,41,,,,,,,,,24,Low chance of precipitation,05:33,20:47,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,14,9,2653822,Cardiff
2024-04-25T09:00:15+01:00,2024-04-25T09:00:15.542+01:00,Light cloud and light winds,23,14,2024-05-08,,,,,15,58,7,45,18,65,3,38,,,,,,,,,23,Low chance of precipitation,05:31,20:48,,,,,2,LOW,L,Low,7,Light Cloud,Light winds from the west,W,W,Westerly,12,7,2653822,Cardiff
