issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-12-29T10:41:00+01:00,2023-12-29T17:02:11.224+01:00,Partly cloudy and a moderate breeze,39,24,2023-12-29,,,,,12,53,7,45,12,54,6,43,,,,,,,,,42,Chance of precipitation,08:44,17:01,,,,,0,LOW,L,Low,2,Partly Cloudy,A moderate breeze from the south west,SW,SW,South Westerly,21,13,2988507,Paris
2023-12-29T10:41:00+01:00,2023-12-29T17:02:11.224+01:00,Light cloud and a gentle breeze,42,26,2023-12-30,,,,,12,53,9,48,12,54,8,46,,,,,,,,,19,Low chance of precipitation,08:44,17:02,,,,,1,LOW,L,Low,7,Light Cloud,A gentle breeze from the south,S,S,Southerly,19,12,2988507,Paris
2023-12-29T10:41:00+01:00,2023-12-29T17:02:11.224+01:00,Gusty winds and rain,66,41,2023-12-31,,,,,10,51,7,44,11,52,6,42,,,,,,,,,70,Chance of precipitation,08:44,17:03,,,,,2,LOW,L,Low,12,Light Rain,Gusty winds from the south west,SW,SW,South Westerly,29,18,2988507,Paris
2023-12-29T10:41:00+01:00,2023-12-29T17:02:11.224+01:00,Light rain showers and a moderate breeze,58,36,2024-01-01,,,,,10,51,9,49,11,52,9,47,,,,,,,,,70,Chance of precipitation,08:44,17:04,,,,,1,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,26,16,2988507,Paris
2023-12-29T10:41:00+01:00,2023-12-29T17:02:11.224+01:00,Heavy rain and a moderate breeze,63,39,2024-01-02,,,,,13,56,10,50,15,59,8,47,,,,,,,,,70,Chance of precipitation,08:44,17:05,,,,,1,LOW,L,Low,15,Heavy Rain,A moderate breeze from the south west,SW,SW,South Westerly,25,15,2988507,Paris
2023-12-29T10:41:00+01:00,2023-12-29T17:02:11.224+01:00,Light rain showers and a moderate breeze,55,34,2024-01-03,,,,,12,54,8,46,13,55,7,44,,,,,,,,,53,Chance of precipitation,08:44,17:06,,,,,2,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the south west,SW,SW,South Westerly,24,15,2988507,Paris
2023-12-29T10:41:00+01:00,2023-12-29T17:02:11.224+01:00,Light rain and a gentle breeze,36,23,2024-01-04,,,,,11,52,5,42,12,53,3,38,,,,,,,,,54,Chance of precipitation,08:44,17:07,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the south west,SW,SW,South Westerly,19,12,2988507,Paris
2023-12-29T10:41:00+01:00,2023-12-29T17:02:11.224+01:00,Drizzle and a gentle breeze,22,14,2024-01-05,,,,,10,49,4,39,11,51,3,38,,,,,,,,,45,Chance of precipitation,08:44,17:09,,,,,2,LOW,L,Low,11,Drizzle,A gentle breeze from the south west,SW,SW,South Westerly,13,8,2988507,Paris
2023-12-29T17:02:11+01:00,2023-12-29T17:02:11.224+01:00,Light rain and a gentle breeze,25,15,2024-01-06,,,,,9,48,5,40,10,49,4,39,,,,,,,,,59,Chance of precipitation,08:44,17:10,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the west,W,W,Westerly,13,8,2988507,Paris
2023-12-29T17:02:11+01:00,2023-12-29T17:02:11.224+01:00,Sunny intervals and light winds,28,18,2024-01-07,,,,,9,47,5,40,10,49,3,38,,,,,,,,,20,Low chance of precipitation,08:43,17:11,,,,,2,LOW,L,Low,3,Sunny Intervals,Light winds from the west,W,W,Westerly,12,7,2988507,Paris
