issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-05-27T17:48:00-04:00,2023-05-27T20:41:57.315-04:00,Partly cloudy and a gentle breeze,21,13,2023-05-27,,,,,22,72,14,57,26,79,12,53,,,,,,,,,0,Precipitation is not expected,05:47,20:24,,,,,5,MODERATE,M,Moderate,2,Partly Cloudy,A gentle breeze from the north east,NE,NE,North Easterly,19,12,4140963,Washington DC
2023-05-27T17:48:00-04:00,2023-05-27T20:41:57.315-04:00,Light rain and a gentle breeze,24,15,2023-05-28,,,,,22,72,17,62,26,79,15,59,,,,,,,,,21,Low chance of precipitation,05:47,20:25,,,,,3,MODERATE,M,Moderate,12,Light Rain,A gentle breeze from the north east,NE,NE,North Easterly,16,10,4140963,Washington DC
2023-05-27T17:48:00-04:00,2023-05-27T20:41:57.315-04:00,Thundery showers and a gentle breeze,29,18,2023-05-29,,,,,23,74,16,61,25,77,14,58,,,,,,,,,53,Chance of precipitation,05:46,20:25,,,,,1,LOW,L,Low,29,Thundery Showers,A gentle breeze from the north east,NE,NE,North Easterly,19,12,4140963,Washington DC
2023-05-27T17:48:00-04:00,2023-05-27T20:41:57.315-04:00,Light rain showers and a moderate breeze,32,20,2023-05-30,,,,,23,73,15,60,26,79,13,56,,,,,,,,,46,Chance of precipitation,05:46,20:26,,,,,2,LOW,L,Low,10,Light Rain Showers,A moderate breeze from the north east,NE,NE,North Easterly,21,13,4140963,Washington DC
2023-05-27T17:48:00-04:00,2023-05-27T20:41:57.315-04:00,Drizzle and a gentle breeze,21,13,2023-05-31,,,,,25,77,16,60,27,81,14,57,,,,,,,,,48,Chance of precipitation,05:45,20:27,,,,,3,MODERATE,M,Moderate,11,Drizzle,A gentle breeze from the north east,NE,NE,North Easterly,15,10,4140963,Washington DC
2023-05-27T17:48:00-04:00,2023-05-27T20:41:57.315-04:00,Sunny and light winds,11,7,2023-06-01,,,,,31,87,17,63,32,90,15,59,,,,,,,,,0,Precipitation is not expected,05:45,20:27,,,,,8,VERY_HIGH,VH,Very High,1,Sunny,Light winds from the north,N,N,Northerly,11,7,4140963,Washington DC
2023-05-27T17:48:00-04:00,2023-05-27T20:41:57.315-04:00,Sunny and a gentle breeze,20,13,2023-06-02,,,,,33,92,19,65,35,95,16,61,,,,,,,,,6,Low chance of precipitation,05:44,20:28,,,,,9,VERY_HIGH,VH,Very High,1,Sunny,A gentle breeze from the north,N,N,Northerly,12,8,4140963,Washington DC
2023-05-27T17:48:00-04:00,2023-05-27T20:41:57.315-04:00,Sunny and a gentle breeze,24,15,2023-06-03,,,,,30,86,16,61,31,88,14,57,,,,,,,,,12,Low chance of precipitation,05:44,20:29,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north,N,N,Northerly,15,9,4140963,Washington DC
2023-05-27T20:41:57-04:00,2023-05-27T20:41:57.315-04:00,Sunny and a gentle breeze,19,12,2023-06-04,,,,,28,82,16,61,31,87,14,57,,,,,,,,,0,Precipitation is not expected,05:44,20:29,,,,,8,VERY_HIGH,VH,Very High,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,14,9,4140963,Washington DC
2023-05-27T20:41:57-04:00,2023-05-27T20:41:57.315-04:00,Sunny and a gentle breeze,19,12,2023-06-05,,,,,29,84,16,60,32,89,13,55,,,,,,,,,16,Low chance of precipitation,05:43,20:30,,,,,8,VERY_HIGH,VH,Very High,1,Sunny,A gentle breeze from the north,N,N,Northerly,15,9,4140963,Washington DC
2023-05-27T20:41:57-04:00,2023-05-27T20:41:57.315-04:00,Light rain showers and a gentle breeze,15,9,2023-06-06,,,,,28,83,15,59,32,90,11,52,,,,,,,,,21,Low chance of precipitation,05:43,20:31,,,,,8,VERY_HIGH,VH,Very High,10,Light Rain Showers,A gentle breeze from the north,N,N,Northerly,14,8,4140963,Washington DC
2023-05-27T20:41:57-04:00,2023-05-27T20:41:57.315-04:00,Light rain showers and a gentle breeze,29,18,2023-06-07,,,,,28,83,17,62,33,91,12,54,,,,,,,,,34,Chance of precipitation,05:43,20:31,,,,,6,HIGH,H,High,10,Light Rain Showers,A gentle breeze from the north,N,N,Northerly,16,10,4140963,Washington DC
2023-05-27T20:41:57-04:00,2023-05-27T20:41:57.315-04:00,Light rain showers and a gentle breeze,27,17,2023-06-08,,,,,28,83,18,64,33,92,13,55,,,,,,,,,70,Chance of precipitation,05:43,20:32,,,,,5,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the north,N,N,Northerly,13,8,4140963,Washington DC
