issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-09-10T19:00:00+10:00,2023-09-11T02:00:36.052+10:00,A clear sky and a gentle breeze,13,8,2023-09-10,,,,,18,65,11,51,19,65,9,48,,,,,,,,,0,Precipitation is not expected,06:02,17:43,,,,,0,LOW,L,Low,0,Clear Sky,A gentle breeze from the west,W,W,Westerly,13,8,2147714,Sydney
2023-09-10T19:00:00+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a gentle breeze,21,13,2023-09-11,,,,,18,65,9,49,19,65,8,47,,,,,,,,,10,Low chance of precipitation,06:01,17:43,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,18,11,2147714,Sydney
2023-09-10T19:00:00+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a moderate breeze,24,15,2023-09-12,,,,,19,66,10,51,20,67,10,49,,,,,,,,,0,Precipitation is not expected,06:00,17:44,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the west,W,W,Westerly,22,14,2147714,Sydney
2023-09-10T19:00:00+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a gentle breeze,19,12,2023-09-13,,,,,21,69,11,53,21,70,11,51,,,,,,,,,0,Precipitation is not expected,05:58,17:45,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the east,E,E,Easterly,18,11,2147714,Sydney
2023-09-10T19:00:00+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a gentle breeze,16,10,2023-09-14,,,,,22,72,13,55,23,73,12,54,,,,,,,,,0,Precipitation is not expected,05:57,17:45,,,,,6,HIGH,H,High,1,Sunny,A gentle breeze from the south east,SE,SE,South Easterly,15,9,2147714,Sydney
2023-09-10T19:00:00+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a moderate breeze,26,16,2023-09-15,,,,,23,73,14,57,26,79,11,52,,,,,,,,,2,Low chance of precipitation,05:56,17:46,,,,,6,HIGH,H,High,1,Sunny,A moderate breeze from the north east,NE,NE,North Easterly,22,14,2147714,Sydney
2023-09-10T19:00:00+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a moderate breeze,29,18,2023-09-16,,,,,26,79,15,59,29,84,11,52,,,,,,,,,0,Precipitation is not expected,05:54,17:47,,,,,7,HIGH,H,High,1,Sunny,A moderate breeze from the north,N,N,Northerly,24,15,2147714,Sydney
2023-09-10T19:00:00+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a gentle breeze,21,13,2023-09-17,,,,,25,78,15,59,29,84,13,55,,,,,,,,,0,Precipitation is not expected,05:53,17:48,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,18,11,2147714,Sydney
2023-09-11T02:00:36+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a gentle breeze,25,15,2023-09-18,,,,,26,79,16,61,29,83,14,57,,,,,,,,,0,Precipitation is not expected,05:51,17:48,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,20,12,2147714,Sydney
2023-09-11T02:00:36+10:00,2023-09-11T02:00:36.052+10:00,Sunny and a gentle breeze,28,18,2023-09-19,,,,,27,80,18,64,29,84,15,59,,,,,,,,,0,Precipitation is not expected,05:50,17:49,,,,,7,HIGH,H,High,1,Sunny,A gentle breeze from the north,N,N,Northerly,17,11,2147714,Sydney
2023-09-11T02:00:36+10:00,2023-09-11T02:00:36.052+10:00,Sunny intervals and a gentle breeze,27,17,2023-09-20,,,,,24,76,16,61,27,81,13,55,,,,,,,,,10,Low chance of precipitation,05:49,17:50,,,,,6,HIGH,H,High,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,13,8,2147714,Sydney
2023-09-11T02:00:36+10:00,2023-09-11T02:00:36.052+10:00,Drizzle and a gentle breeze,38,24,2023-09-21,,,,,23,74,14,57,27,80,10,50,,,,,,,,,63,Chance of precipitation,05:47,17:50,,,,,6,HIGH,H,High,11,Drizzle,A gentle breeze from the south east,SE,SE,South Easterly,16,10,2147714,Sydney
2023-09-11T02:00:36+10:00,2023-09-11T02:00:36.052+10:00,Light rain showers and a gentle breeze,27,17,2023-09-22,,,,,22,71,15,59,26,79,10,51,,,,,,,,,33,Chance of precipitation,05:46,17:51,,,,,6,HIGH,H,High,10,Light Rain Showers,A gentle breeze from the east,E,E,Easterly,18,11,2147714,Sydney
2023-09-11T02:00:36+10:00,2023-09-11T02:00:36.052+10:00,Light rain showers and a gentle breeze,23,15,2023-09-23,,,,,22,72,15,58,27,81,9,49,,,,,,,,,37,Chance of precipitation,05:44,17:52,,,,,6,HIGH,H,High,10,Light Rain Showers,A gentle breeze from the east,E,E,Easterly,18,11,2147714,Sydney
