issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-02-18T22:00:00+01:00,2023-02-19T09:01:49.85+01:00,Light cloud and a gentle breeze,31,19,2023-02-19,,,,,13,56,3,38,15,58,1,34,,,,,,,,,12,Low chance of precipitation,07:53,18:17,,,,,2,LOW,L,Low,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,14,9,2988507,Paris
2023-02-18T22:00:00+01:00,2023-02-19T09:01:49.85+01:00,Sunny and light winds,14,9,2023-02-20,,,,,14,57,3,37,17,62,1,34,,,,,,,,,0,Precipitation is not expected,07:51,18:19,,,,,3,MODERATE,M,Moderate,1,Sunny,Light winds from the west,W,W,Westerly,7,5,2988507,Paris
2023-02-18T22:00:00+01:00,2023-02-19T09:01:49.85+01:00,Misty and light winds,10,6,2023-02-21,,,,,15,59,7,45,17,63,4,39,,,,,,,,,0,Precipitation is not expected,07:49,18:21,,,,,3,MODERATE,M,Moderate,5,Mist,Light winds from the south east,SE,SE,South Easterly,7,4,2988507,Paris
2023-02-18T22:00:00+01:00,2023-02-19T09:01:49.85+01:00,Light rain and a gentle breeze,32,20,2023-02-22,,,,,13,55,5,42,15,60,2,35,,,,,,,,,70,Chance of precipitation,07:47,18:22,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the west,W,W,Westerly,12,8,2988507,Paris
2023-02-18T22:00:00+01:00,2023-02-19T09:01:49.85+01:00,Light rain and light winds,22,14,2023-02-23,,,,,10,51,4,39,13,55,-1,31,,,,,,,,,54,Chance of precipitation,07:45,18:24,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the north west,NW,NW,North Westerly,11,7,2988507,Paris
2023-02-18T22:00:00+01:00,2023-02-19T09:01:49.85+01:00,Light rain and a gentle breeze,34,21,2023-02-24,,,,,11,52,4,40,16,60,1,34,,,,,,,,,55,Chance of precipitation,07:43,18:25,,,,,1,LOW,L,Low,12,Light Rain,A gentle breeze from the north,N,N,Northerly,15,9,2988507,Paris
2023-02-18T22:00:00+01:00,2023-02-19T09:01:49.85+01:00,Light rain and a gentle breeze,42,26,2023-02-25,,,,,12,54,3,38,16,61,-1,29,,,,,,,,,21,Low chance of precipitation,07:41,18:27,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the north east,NE,NE,North Easterly,19,12,2988507,Paris
2023-02-18T22:00:00+01:00,2023-02-19T09:01:49.85+01:00,Sunny and a gentle breeze,48,30,2023-02-26,,,,,11,52,2,36,16,60,-4,24,,,,,,,,,10,Low chance of precipitation,07:39,18:29,,,,,4,MODERATE,M,Moderate,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2988507,Paris
2023-02-19T09:01:49+01:00,2023-02-19T09:01:49.85+01:00,Sunny intervals and a gentle breeze,43,27,2023-02-27,,,,,10,51,2,35,15,60,1,34,,,,,,,,,16,Low chance of precipitation,07:37,18:30,,,,,3,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the north east,NE,NE,North Easterly,15,9,2988507,Paris
2023-02-19T09:01:49+01:00,2023-02-19T09:01:49.85+01:00,Drizzle and light winds,26,16,2023-02-28,,,,,11,53,2,36,12,54,1,35,,,,,,,,,32,Chance of precipitation,07:36,18:32,,,,,1,LOW,L,Low,11,Drizzle,Light winds from the east,E,E,Easterly,9,6,2988507,Paris
2023-02-19T09:01:49+01:00,2023-02-19T09:01:49.85+01:00,Light rain and light winds,37,23,2023-03-01,,,,,13,56,5,41,14,57,4,39,,,,,,,,,37,Chance of precipitation,07:34,18:33,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the east,E,E,Easterly,9,6,2988507,Paris
2023-02-19T09:01:49+01:00,2023-02-19T09:01:49.85+01:00,Light rain and light winds,19,12,2023-03-02,,,,,14,57,5,41,15,59,4,40,,,,,,,,,51,Chance of precipitation,07:32,18:35,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the east,E,E,Easterly,7,5,2988507,Paris
2023-02-19T09:01:49+01:00,2023-02-19T09:01:49.85+01:00,Light rain and light winds,34,21,2023-03-03,,,,,14,57,4,40,14,58,4,40,,,,,,,,,58,Chance of precipitation,07:30,18:37,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the north,N,N,Northerly,12,7,2988507,Paris
2023-02-19T09:01:49+01:00,2023-02-19T09:01:49.85+01:00,Light rain and light winds,31,19,2023-03-04,,,,,14,57,5,40,14,57,5,40,,,,,,,,,39,Chance of precipitation,07:28,18:38,,,,,1,LOW,L,Low,12,Light Rain,Light winds from the north,N,N,Northerly,12,7,2988507,Paris
