issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2023-01-24T21:17:00+00:00,2023-01-25T08:01:36.104Z,Thick cloud and a moderate breeze,32,20,2023-01-25,,,,,9,48,3,37,10,49,2,36,,,,,2.0,LOW,L,Low,13,Low chance of precipitation,08:01,16:49,,,,,1,LOW,L,Low,8,Thick Cloud,A moderate breeze from the west,W,W,Westerly,20,13,2653822,Cardiff
2023-01-24T21:17:00+00:00,2023-01-25T08:01:36.104Z,Sunny intervals and a gentle breeze,29,18,2023-01-26,,,,,8,47,2,35,9,48,0,33,,,,,2.0,LOW,L,Low,4,Low chance of precipitation,08:00,16:51,,,,,1,LOW,L,Low,3,Sunny Intervals,A gentle breeze from the north,N,N,Northerly,18,11,2653822,Cardiff
2023-01-24T21:17:00+00:00,2023-01-25T08:01:36.104Z,Sunny intervals and a gentle breeze,22,13,2023-01-27,,,,,7,44,2,36,8,46,1,33,,,,,2.0,LOW,L,Low,8,Low chance of precipitation,07:59,16:53,,,,,1,LOW,L,Low,3,Sunny Intervals,A gentle breeze from the north,N,N,Northerly,14,9,2653822,Cardiff
2023-01-24T21:17:00+00:00,2023-01-25T08:01:36.104Z,Light cloud and a gentle breeze,22,14,2023-01-28,,,,,9,48,3,37,10,51,1,33,,,,,2.0,LOW,L,Low,11,Low chance of precipitation,07:58,16:55,,,,,1,LOW,L,Low,7,Light Cloud,A gentle breeze from the north west,NW,NW,North Westerly,14,9,2653822,Cardiff
2023-01-24T21:17:00+00:00,2023-01-25T08:01:36.104Z,Light cloud and a moderate breeze,39,25,2023-01-29,,,,,11,51,7,44,12,53,5,41,,,,,2.0,LOW,L,Low,13,Low chance of precipitation,07:56,16:57,,,,,1,LOW,L,Low,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,25,15,2653822,Cardiff
2023-01-24T21:17:00+00:00,2023-01-25T08:01:36.104Z,Light cloud and a moderate breeze,43,27,2023-01-30,,,,,10,51,5,40,12,53,3,37,,,,,,,,,18,Low chance of precipitation,07:55,16:58,,,,,1,LOW,L,Low,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,27,17,2653822,Cardiff
2023-01-24T21:17:00+00:00,2023-01-25T08:01:36.104Z,Light cloud and a moderate breeze,45,28,2023-01-31,,,,,11,53,6,43,13,55,4,39,,,,,,,,,20,Low chance of precipitation,07:53,17:00,,,,,1,LOW,L,Low,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,29,18,2653822,Cardiff
2023-01-24T21:17:00+00:00,2023-01-25T08:01:36.104Z,Light cloud and a moderate breeze,39,24,2023-02-01,,,,,10,50,4,39,12,53,1,35,,,,,,,,,19,Low chance of precipitation,07:52,17:02,,,,,1,LOW,L,Low,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,25,15,2653822,Cardiff
2023-01-25T08:01:36+00:00,2023-01-25T08:01:36.104Z,Light cloud and a moderate breeze,34,21,2023-02-02,,,,,10,50,5,41,12,53,2,36,,,,,,,,,20,Low chance of precipitation,07:50,17:04,,,,,1,LOW,L,Low,7,Light Cloud,A moderate breeze from the south west,SW,SW,South Westerly,23,14,2653822,Cardiff
2023-01-25T08:01:36+00:00,2023-01-25T08:01:36.104Z,Light cloud and a moderate breeze,35,22,2023-02-03,,,,,9,49,6,43,11,52,3,38,,,,,,,,,19,Low chance of precipitation,07:49,17:05,,,,,1,LOW,L,Low,7,Light Cloud,A moderate breeze from the south west,SW,SW,South Westerly,23,15,2653822,Cardiff
