issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2022-09-03T07:00:00+10:00,2022-09-03T10:16:34.166+10:00,Strong winds and light rain showers,55,34,2022-09-03,,,,,15,59,12,54,16,61,12,53,,,,,,,,,100,Precipitation is expected,06:12,17:38,,,,,1,LOW,L,Low,10,Light Rain Showers,Strong winds from the south,S,S,Southerly,44,28,2147714,Sydney
2022-09-03T07:00:00+10:00,2022-09-03T10:16:34.166+10:00,Light rain and a fresh breeze,50,31,2022-09-04,,,,,17,63,11,51,18,64,10,50,,,,,,,,,37,Chance of precipitation,06:11,17:39,,,,,3,MODERATE,M,Moderate,12,Light Rain,A fresh breeze from the south,S,S,Southerly,35,22,2147714,Sydney
2022-09-03T07:00:00+10:00,2022-09-03T10:16:34.166+10:00,Sunny intervals and a fresh breeze,44,28,2022-09-05,,,,,17,63,9,48,18,65,8,47,,,,,,,,,22,Low chance of precipitation,06:09,17:39,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A fresh breeze from the south,S,S,Southerly,31,19,2147714,Sydney
2022-09-03T07:00:00+10:00,2022-09-03T10:16:34.166+10:00,Light rain showers and a moderate breeze,36,22,2022-09-06,,,,,17,62,9,49,17,63,9,47,,,,,,,,,30,Low chance of precipitation,06:08,17:40,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the south,S,S,Southerly,24,15,2147714,Sydney
2022-09-03T07:00:00+10:00,2022-09-03T10:16:34.166+10:00,Light rain showers and a gentle breeze,26,16,2022-09-07,,,,,17,63,12,53,18,64,11,51,,,,,,,,,25,Low chance of precipitation,06:07,17:41,,,,,3,MODERATE,M,Moderate,10,Light Rain Showers,A gentle breeze from the east,E,E,Easterly,17,10,2147714,Sydney
2022-09-03T07:00:00+10:00,2022-09-03T10:16:34.166+10:00,Light rain showers and a fresh breeze,46,28,2022-09-08,,,,,19,66,13,56,20,68,12,54,,,,,,,,,43,Chance of precipitation,06:05,17:41,,,,,2,LOW,L,Low,10,Light Rain Showers,A fresh breeze from the north east,NE,NE,North Easterly,33,20,2147714,Sydney
2022-09-03T07:00:00+10:00,2022-09-03T10:16:34.166+10:00,Light rain showers and a moderate breeze,35,22,2022-09-09,,,,,21,70,11,53,22,72,10,50,,,,,,,,,32,Chance of precipitation,06:04,17:42,,,,,4,MODERATE,M,Moderate,10,Light Rain Showers,A moderate breeze from the north,N,N,Northerly,24,15,2147714,Sydney
2022-09-03T07:00:00+10:00,2022-09-03T10:16:34.166+10:00,Sunny intervals and a gentle breeze,29,18,2022-09-10,,,,,22,71,12,53,23,74,10,51,,,,,,,,,2,Low chance of precipitation,06:02,17:43,,,,,5,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,19,12,2147714,Sydney
2022-09-03T10:16:34+10:00,2022-09-03T10:16:34.166+10:00,Sunny intervals and a moderate breeze,32,20,2022-09-11,,,,,19,67,12,54,21,70,11,51,,,,,,,,,19,Low chance of precipitation,06:01,17:43,,,,,4,MODERATE,M,Moderate,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,21,13,2147714,Sydney
2022-09-03T10:16:34+10:00,2022-09-03T10:16:34.166+10:00,Heavy rain and a fresh breeze,43,27,2022-09-12,,,,,17,62,11,52,19,66,9,49,,,,,,,,,79,High chance of precipitation,06:00,17:44,,,,,3,MODERATE,M,Moderate,15,Heavy Rain,A fresh breeze from the south,S,S,Southerly,30,19,2147714,Sydney
