issueDate,lastUpdated,report.enhancedWeatherDescription,report.gustSpeedKph,report.gustSpeedMph,report.localDate,report.lowermaxTemperatureC,report.lowermaxTemperatureF,report.lowerminTemperatureC,report.lowerminTemperatureF,report.maxTempC,report.maxTempF,report.minTempC,report.minTempF,report.mostLikelyHighTemperatureC,report.mostLikelyHighTemperatureF,report.mostLikelyLowTemperatureC,report.mostLikelyLowTemperatureF,report.pollenIndex,report.pollenIndexBand,report.pollenIndexIconText,report.pollenIndexText,report.pollutionIndex,report.pollutionIndexBand,report.pollutionIndexIconText,report.pollutionIndexText,report.precipitationProbabilityInPercent,report.precipitationProbabilityText,report.sunrise,report.sunset,report.uppermaxTemperatureC,report.uppermaxTemperatureF,report.upperminTemperatureC,report.upperminTemperatureF,report.uvIndex,report.uvIndexBand,report.uvIndexIconText,report.uvIndexText,report.weatherType,report.weatherTypeText,report.windDescription,report.windDirection,report.windDirectionAbbreviation,report.windDirectionFull,report.windSpeedKph,report.windSpeedMph,location_id,location_name
2024-11-10T04:42:00-05:00,2024-11-10T11:02:16.787-05:00,Light rain and a gentle breeze,34,21,2024-11-10,,,,,17,63,15,58,19,65,13,56,,,,,,,,,49,Chance of precipitation,06:46,16:58,,,,,2,LOW,L,Low,12,Light Rain,A gentle breeze from the south,S,S,Southerly,18,11,4140963,Washington DC
2024-11-10T04:42:00-05:00,2024-11-10T11:02:16.787-05:00,Sunny and a gentle breeze,30,19,2024-11-11,,,,,23,74,9,49,25,77,7,45,,,,,,,,,42,Chance of precipitation,06:47,16:57,,,,,5,MODERATE,M,Moderate,1,Sunny,A gentle breeze from the west,W,W,Westerly,19,12,4140963,Washington DC
2024-11-10T04:42:00-05:00,2024-11-10T11:02:16.787-05:00,Sunny and a moderate breeze,42,26,2024-11-12,,,,,15,59,2,36,16,61,1,33,,,,,,,,,0,Precipitation is not expected,06:48,16:56,,,,,5,MODERATE,M,Moderate,1,Sunny,A moderate breeze from the north,N,N,Northerly,26,16,4140963,Washington DC
2024-11-10T04:42:00-05:00,2024-11-10T11:02:16.787-05:00,Sunny and a gentle breeze,16,10,2024-11-13,,,,,13,56,5,41,15,59,2,36,,,,,,,,,0,Precipitation is not expected,06:49,16:55,,,,,5,MODERATE,M,Moderate,1,Sunny,A gentle breeze from the north east,NE,NE,North Easterly,12,8,4140963,Washington DC
2024-11-10T04:42:00-05:00,2024-11-10T11:02:16.787-05:00,Light cloud and light winds,22,13,2024-11-14,,,,,15,58,7,44,17,62,5,41,,,,,,,,,21,Low chance of precipitation,06:51,16:55,,,,,3,MODERATE,M,Moderate,7,Light Cloud,Light winds from the south east,SE,SE,South Easterly,11,7,4140963,Washington DC
2024-11-10T04:42:00-05:00,2024-11-10T11:02:16.787-05:00,Sunny and a gentle breeze,31,19,2024-11-15,,,,,17,63,5,42,19,65,3,37,,,,,,,,,0,Precipitation is not expected,06:52,16:54,,,,,4,MODERATE,M,Moderate,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,18,11,4140963,Washington DC
2024-11-10T04:42:00-05:00,2024-11-10T11:02:16.787-05:00,Sunny and a gentle breeze,30,19,2024-11-16,,,,,18,65,5,41,21,69,2,35,,,,,,,,,0,Precipitation is not expected,06:53,16:53,,,,,5,MODERATE,M,Moderate,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,17,11,4140963,Washington DC
2024-11-10T04:42:00-05:00,2024-11-10T11:02:16.787-05:00,Sunny and light winds,18,11,2024-11-17,,,,,19,66,9,49,21,70,6,43,,,,,,,,,0,Precipitation is not expected,06:54,16:52,,,,,4,MODERATE,M,Moderate,1,Sunny,Light winds from the south west,SW,SW,South Westerly,12,7,4140963,Washington DC
2024-11-10T11:02:16-05:00,2024-11-10T11:02:16.787-05:00,Sunny intervals and a gentle breeze,36,22,2024-11-18,,,,,21,71,9,48,25,77,5,42,,,,,,,,,16,Low chance of precipitation,06:55,16:52,,,,,3,MODERATE,M,Moderate,3,Sunny Intervals,A gentle breeze from the west,W,W,Westerly,20,12,4140963,Washington DC
2024-11-10T11:02:16-05:00,2024-11-10T11:02:16.787-05:00,Sunny and a gentle breeze,40,25,2024-11-19,,,,,18,65,7,45,22,72,3,38,,,,,,,,,13,Low chance of precipitation,06:56,16:51,,,,,4,MODERATE,M,Moderate,1,Sunny,A gentle breeze from the north west,NW,NW,North Westerly,16,10,4140963,Washington DC
